"Agency","City","State","Legacy NTD ID","NTD ID","Organization Type","Reporter Type","Primary UZA 
 Population","Agency VOMS","Mode","TOS","Mode VOMS","Ratios:","Fare Revenues per Unlinked Passenger Trip","Fare Revenues per Unlinked Passenger Trip Questionable","Fare Revenues per Total Operating Expense (Recovery Ratio)","Fare Revenues per Total Operating Expense (Recovery Ratio) Questionable","Cost per 
 Hour","Cost per Hour Questionable","Passengers per Hour","Passengers per Hour Questionable","Cost per Passenger","Cost per Passenger Questionable","Cost per Passenger Mile","Cost per Passenger Mile Questionable","Source Data:","Fare Revenues Earned","Fare Revenues Earned Questionable","Total Operating Expenses","Total Operating Expenses Questionable","Unlinked Passenger Trips","Unlinked Passenger Trips Questionable","Vehicle Revenue Hours","Vehicle Revenue Hours Questionable","Passenger Miles","Passenger Miles Questionable","Vehicle Revenue Miles","Vehicle Revenue Miles Questionable","Any data questionable?","...40","...41","...42","1","...44","...45"
"City of Gardena, dba: GTrans","Gardena","CA","9042","90042","City, County or Local Government Unit or Department of Transportation","Full Reporter",12150996,49,"DR","DO",6,NA,0.5036,NA,0.0127,NA,99.8496,NA,2.5125,NA,39.7416,NA,11.3899,NA,NA,11364,NA,896849,NA,22567,NA,8982,NA,78741,NA,63942,NA,"No",NA,NA,NA,NA,NA,NA
"Green Mountain Community Network","Bennington","VT","1R06-014","1R06-10151","Private-Non-Profit Corporation","Rural Reporter",0,49,"MB","DO",6,NA,0.2675,NA,0.0312,NA,56.2486,NA,6.5577,NA,8.5774,NA,0,NA,NA,23397,NA,750131,NA,87454,NA,13336,NA,0,NA,262188,NA,"No",NA,NA,NA,NA,NA,NA
"Lower Rio Grande Valley Development Council","Weslaco","TX","6090","60090","MPO, COG or Other Planning Agency","Full Reporter",728825,49,"DR","DO",5,NA,0,NA,0,NA,80.4493,NA,2.6264,NA,30.6313,NA,1.8331,NA,NA,0,NA,548423,NA,17904,NA,6817,NA,299176,NA,135991,NA,"No",NA,NA,NA,NA,NA,NA
"Inca Community Services, Inc.","Atoka","OK","6R04-003","6R04-60205","Private-Non-Profit Corporation","Rural Reporter",0,49,"DR","DO",49,NA,0.4335,NA,0.0408,NA,31.4424,NA,2.9574,NA,10.6318,NA,0,NA,NA,63295,NA,1552247,NA,146001,NA,49368,NA,0,NA,711979,NA,"No",NA,NA,NA,NA,NA,NA
"10-15 Regional Transit Agency","Ottumwa","IA","7R01-015","7R01-70242","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,49,"DR","DO",49,NA,0.7151,NA,0.0522,NA,33.3706,NA,2.4343,NA,13.7086,NA,0,NA,NA,151459,NA,2903338,NA,211790,NA,87003,NA,0,NA,1782030,NA,"No",NA,NA,NA,NA,NA,NA
"Lower Rio Grande Valley Development Council","Weslaco","TX","6090","60090","MPO, COG or Other Planning Agency","Full Reporter",728825,49,"MB","DO",44,NA,0,NA,0,NA,72.6189,NA,7.3314,NA,9.9052,NA,1.1218,NA,NA,0,NA,7937097,NA,801305,NA,109298,NA,7075523,NA,2445997,NA,"No",NA,NA,NA,NA,NA,NA
"Green Mountain Community Network","Bennington","VT","1R06-014","1R06-10151","Private-Non-Profit Corporation","Rural Reporter",0,49,"DR","DO",43,NA,0,NA,0,NA,42.2736,NA,1.698,NA,24.896,NA,0,NA,NA,0,NA,2805781,NA,112700,NA,66372,NA,0,NA,1697116,NA,"No",NA,NA,NA,NA,NA,NA
"City of Gardena, dba: GTrans","Gardena","CA","9042","90042","City, County or Local Government Unit or Department of Transportation","Full Reporter",12150996,49,"MB","DO",43,NA,0.7652,NA,0.0997,NA,164.0916,NA,21.3796,NA,7.6752,NA,2.0152,NA,NA,2235072,NA,22418033,NA,2920856,NA,136619,NA,11124485,NA,1691303,NA,"No",NA,NA,NA,NA,NA,NA
"Yolo County Transportation District","Woodland","CA","9090","90090","Independent Public Agency or Authority of Transit Service","Full Reporter",1723634,49,"MB","PT",41,NA,1.7593,NA,0.1786,NA,115.6728,NA,11.7442,NA,9.8494,NA,0.9266,NA,NA,2089147,NA,11696139,NA,1187499,NA,101114,NA,12623114,NA,1967606,NA,"No",NA,NA,NA,NA,NA,NA
"Town of Blacksburg, dba: Blacksburg Transit","Blacksburg","VA","3091","30091","City, County or Local Government Unit or Department of Transportation","Full Reporter",88542,49,"MB","DO",40,NA,0.5186,NA,0.2998,NA,81.0345,NA,46.849,NA,1.7297,NA,1.0121,NA,NA,2401606,NA,8009532,NA,4630600,NA,98841,NA,7913570,NA,1011220,NA,"No",NA,NA,NA,NA,NA,NA
"Laredo Transit Management, Inc., dba: El Metro","Laredo","TX","6009","60009","City, County or Local Government Unit or Department of Transportation","Full Reporter",235730,49,"MB","DO",35,NA,1.4697,NA,0.2773,NA,89.5314,NA,16.8907,NA,5.3006,NA,1.5636,NA,NA,3700097,NA,13344477,NA,2517520,NA,149048,NA,8534393,NA,1703477,NA,"No",NA,NA,NA,NA,NA,NA
"Link Transit","Wenatchee","WA","43","43","Independent Public Agency or Authority of Transit Service","Full Reporter",67227,49,"MB","DO",33,NA,0.5957,NA,0.0469,NA,135.8144,NA,10.7001,NA,12.6928,NA,1.1237,NA,NA,583264,NA,12428376,NA,979166,NA,91510,NA,11059820,NA,1883755,NA,"No",NA,NA,NA,NA,NA,NA
"Fort Bend County, Texas, dba: Fort Bend County Public Transportation","Richmond","TX","6103","60103","City, County or Local Government Unit or Department of Transportation","Full Reporter",4944332,49,"MB","PT",3,NA,0.5674,NA,0.0095,NA,88.1552,NA,1.4756,NA,59.7412,NA,13.425,"W",NA,6284,NA,661693,NA,11076,NA,7506,NA,49288,"W",77842,NA,"Yes",NA,NA,NA,NA,NA,NA
"Collier County, dba: Collier Area Transit","Naples","FL","4140","40140","City, County or Local Government Unit or Department of Transportation","Full Reporter",310298,49,"DR","PT",28,NA,2.3137,NA,0.0539,NA,63.8774,NA,1.4869,NA,42.9611,NA,3.4302,NA,NA,250373,NA,4648996,NA,108214,NA,72780,NA,1355296,NA,1406149,NA,"No",NA,NA,NA,NA,NA,NA
"Portage Area Regional Transportation Authority","Kent","OH","5021","50021","Independent Public Agency or Authority of Transit Service","Full Reporter",569499,49,"DR","DO",26,NA,6.1797,NA,0.1393,NA,99.0806,NA,2.2339,NA,44.3538,NA,5.1582,NA,NA,465605,NA,3341790,NA,75344,NA,33728,NA,647862,NA,643299,NA,"No",NA,NA,NA,NA,NA,NA
"Fort Bend County, Texas, dba: Fort Bend County Public Transportation","Richmond","TX","6103","60103","City, County or Local Government Unit or Department of Transportation","Full Reporter",4944332,49,"DR","PT",26,NA,0.7396,NA,0.0195,NA,95.4934,NA,2.515,NA,37.9691,NA,2.7995,"W",NA,99381,NA,5102214,NA,134378,NA,53430,NA,1822568,"W",1093695,NA,"Yes",NA,NA,NA,NA,NA,NA
"Portage Area Regional Transportation Authority","Kent","OH","5021","50021","Independent Public Agency or Authority of Transit Service","Full Reporter",569499,49,"MB","DO",23,NA,2.2012,NA,0.4111,NA,89.5304,NA,16.719,NA,5.355,NA,2.0359,NA,NA,2379031,NA,5787602,NA,1080782,NA,64644,NA,2842727,NA,834852,NA,"No",NA,NA,NA,NA,NA,NA
"Collier County, dba: Collier Area Transit","Naples","FL","4140","40140","City, County or Local Government Unit or Department of Transportation","Full Reporter",310298,49,"MB","PT",21,NA,1.1289,NA,0.1423,NA,86.9542,NA,10.9598,NA,7.9339,NA,1.0945,NA,NA,909346,NA,6390871,NA,805513,NA,73497,NA,5839288,NA,1379344,NA,"No",NA,NA,NA,NA,NA,NA
"Fort Bend County, Texas, dba: Fort Bend County Public Transportation","Richmond","TX","6103","60103","City, County or Local Government Unit or Department of Transportation","Full Reporter",4944332,49,"CB","PT",20,NA,2.7208,NA,0.3124,NA,98.3471,NA,11.2931,NA,8.7086,NA,0.4171,"W",NA,713564,NA,2283914,NA,262260,NA,23223,NA,5475649,"W",597746,NA,"Yes",NA,NA,NA,NA,NA,NA
"Link Transit","Wenatchee","WA","43","43","Independent Public Agency or Authority of Transit Service","Full Reporter",67227,49,"DR","PT",2,NA,0.2171,NA,0.0092,NA,143.0549,NA,6.0518,NA,23.6383,NA,5.5398,NA,NA,431,NA,46922,NA,1985,NA,328,NA,8470,NA,5129,NA,"No",NA,NA,NA,NA,NA,NA
"Central Oregon Intergovernmental Council","Bend","OR","57","57","MPO, COG or Other Planning Agency","Full Reporter",83794,49,"CB","DO",16,NA,1.1954,NA,0.166,NA,93.1037,NA,12.932,NA,7.1995,NA,0.5369,NA,NA,258862,NA,1559021,NA,216547,NA,16745,NA,2903895,NA,489945,NA,"No",NA,NA,NA,NA,NA,NA
"Link Transit","Wenatchee","WA","43","43","Independent Public Agency or Authority of Transit Service","Full Reporter",67227,49,"DR","DO",14,NA,1.0303,NA,0.0221,NA,119.7759,NA,2.57,NA,46.606,NA,12.0747,NA,NA,56516,NA,2556617,NA,54856,NA,21345,NA,211733,NA,261436,NA,"No",NA,NA,NA,NA,NA,NA
"Laredo Transit Management, Inc., dba: El Metro","Laredo","TX","6009","60009","City, County or Local Government Unit or Department of Transportation","Full Reporter",235730,49,"DR","DO",14,NA,1.3713,NA,0.0232,NA,111.612,NA,1.8878,NA,59.1235,NA,10.9601,NA,NA,61869,NA,2667415,NA,45116,NA,23899,NA,243374,NA,257877,NA,"No",NA,NA,NA,NA,NA,NA
"Central Oregon Intergovernmental Council","Bend","OR","57","57","MPO, COG or Other Planning Agency","Full Reporter",83794,49,"MB","PT",13,NA,0.8333,NA,0.1433,NA,77.9342,NA,13.399,NA,5.8164,NA,1.5424,NA,NA,356866,NA,2490932,NA,428258,NA,31962,NA,1614967,NA,413963,NA,"No",NA,NA,NA,NA,NA,NA
"Central Oregon Intergovernmental Council","Bend","OR","57","57","MPO, COG or Other Planning Agency","Full Reporter",83794,49,"DR","DO",10,NA,0.9296,NA,0.0357,NA,89.3329,NA,3.4305,NA,26.0411,NA,7.4831,NA,NA,43055,NA,1206173,NA,46318,NA,13502,NA,161187,NA,153293,NA,"No",NA,NA,NA,NA,NA,NA
"Central Oregon Intergovernmental Council","Bend","OR","57","57","MPO, COG or Other Planning Agency","Full Reporter",83794,49,"MB","DO",1,NA,0.1346,NA,0.0211,NA,65.733,NA,10.317,NA,6.3713,NA,2.3863,NA,NA,2388,NA,112995,NA,17735,NA,1719,NA,47352,NA,29927,NA,"No",NA,NA,NA,NA,NA,NA
"City of Elk Grove","Elk Grove","CA","9205","90205","City, County or Local Government Unit or Department of Transportation","Full Reporter",1723634,48,"DR","PT",9,NA,5.508,NA,0.0613,NA,127.6573,NA,1.4211,NA,89.8299,NA,13.6394,NA,NA,112254,NA,1830734,NA,20380,NA,14341,NA,134224,NA,159888,NA,"No",NA,NA,NA,NA,NA,NA
"Via Mobility Services","Boulder","CO","8R01-019","8R01-80285","Private-Non-Profit Corporation","Rural Reporter",0,48,"DR","DO",48,NA,1.0393,NA,0.0306,NA,75.3132,NA,2.214,NA,34.0161,NA,0,NA,NA,146227,NA,4785930,NA,140696,NA,63547,NA,0,NA,681250,NA,"No",NA,NA,NA,NA,NA,NA
"East Texas Council of Governments","Kilgore","TX","6R05-029","6R05-60186","MPO, COG or Other Planning Agency","Rural Reporter",0,48,"DR","DO",45,NA,1.3389,NA,0.0376,NA,60.4667,NA,1.6997,NA,35.5752,NA,0,NA,NA,128808,NA,3422478,NA,96204,NA,56601,NA,0,NA,1155752,NA,"No",NA,NA,NA,NA,NA,NA
"East Texas Council of Governments","Kilgore","TX","6R05-029","6R05-60186","MPO, COG or Other Planning Agency","Rural Reporter",0,48,"MB","DO",3,NA,0.3787,NA,0.0497,NA,20.1488,NA,2.6434,NA,7.6224,NA,0,NA,NA,3107,NA,62542,NA,8205,NA,3104,NA,0,NA,50952,NA,"No",NA,NA,NA,NA,NA,NA
"Butte County Association of Governments","Chico","CA","9208","90208","MPO, COG or Other Planning Agency","Full Reporter",98176,48,"MB","PT",26,NA,1.2757,NA,0.1965,NA,90.9742,NA,14.014,NA,6.4917,NA,1.3194,NA,NA,1211744,NA,6166233,NA,949871,NA,67780,NA,4673365,NA,971728,NA,"No",NA,NA,NA,NA,NA,NA
"Manatee County Board of County Commissioners, dba: Manatee County Area Transit","Sarasota","FL","4026","40026","City, County or Local Government Unit or Department of Transportation","Full Reporter",643260,48,"DR","DO",25,NA,3.0704,NA,0.0667,NA,87.238,NA,1.8963,NA,46.0053,NA,5.1178,NA,NA,303241,NA,4543619,NA,98763,NA,52083,NA,887803,NA,640251,NA,"No",NA,NA,NA,NA,NA,NA
"Manatee County Board of County Commissioners, dba: Manatee County Area Transit","Sarasota","FL","4026","40026","City, County or Local Government Unit or Department of Transportation","Full Reporter",643260,48,"MB","DO",23,NA,0.5952,NA,0.0832,NA,109.7766,NA,15.3466,NA,7.1531,NA,1.5949,NA,NA,878190,NA,10554694,NA,1475533,NA,96147,NA,6617965,NA,1394373,NA,"No",NA,NA,NA,NA,NA,NA
"City of Elk Grove","Elk Grove","CA","9205","90205","City, County or Local Government Unit or Department of Transportation","Full Reporter",1723634,48,"CB","PT",23,NA,1.9266,NA,0.2471,NA,158.1077,NA,20.2795,NA,7.7964,NA,0.5714,NA,NA,716861,NA,2900960,NA,372089,NA,18348,NA,5076537,NA,332271,NA,"No",NA,NA,NA,NA,NA,NA
"Butte County Association of Governments","Chico","CA","9208","90208","MPO, COG or Other Planning Agency","Full Reporter",98176,48,"DR","PT",22,NA,2.245,NA,0.1037,NA,74.1609,NA,3.4242,NA,21.6577,NA,5.6736,NA,NA,317162,NA,3059730,NA,141277,NA,41258,NA,539292,NA,354046,NA,"No",NA,NA,NA,NA,NA,NA
"City of Elk Grove","Elk Grove","CA","9205","90205","City, County or Local Government Unit or Department of Transportation","Full Reporter",1723634,48,"MB","PT",16,NA,1.1954,NA,0.0885,NA,130.0758,NA,9.635,NA,13.5003,NA,3.781,NA,NA,433233,NA,4892540,NA,362402,NA,37613,NA,1293989,NA,509948,NA,"No",NA,NA,NA,NA,NA,NA
"Bolivar County Council On Aging, Inc.","Cleveland","MS","4R05-002","4R05-41192","Private-Non-Profit Corporation","Rural Reporter",0,47,"DR","DO",47,NA,0.4773,NA,0.0295,NA,31.2941,NA,1.9329,NA,16.1904,NA,0,NA,NA,60000,NA,2035244,NA,125707,NA,65036,NA,0,NA,1887170,NA,"No",NA,NA,NA,NA,NA,NA
"Kerr Area Transportation Authority","Henderson","NC","4R06-025","4R06-41048","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,47,"DR","DO",45,NA,1.0356,NA,0.0488,NA,28.1611,NA,1.3258,NA,21.2407,NA,0,NA,NA,151604,NA,3109466,NA,146392,NA,110417,NA,0,NA,1887199,NA,"No",NA,NA,NA,NA,NA,NA
"Dutchess County, dba: Dutchess County Public Transit","Poughkeepsie","NY","2010","20010","City, County or Local Government Unit or Department of Transportation","Full Reporter",423566,47,"MB","DO",33,NA,1.3486,NA,0.1475,NA,96.571,NA,10.5621,NA,9.1431,NA,1.596,NA,NA,1143736,NA,7753976,NA,848065,NA,80293,NA,4858260,NA,1233004,NA,"No",NA,NA,NA,NA,NA,NA
"Kerr Area Transportation Authority","Henderson","NC","4R06-025","4R06-41048","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,47,"MB","DO",2,NA,0,NA,0,NA,19.9998,NA,3.3425,NA,5.9835,NA,0,NA,NA,0,NA,187858,NA,31396,NA,9393,NA,0,NA,124340,NA,"No",NA,NA,NA,NA,NA,NA
"Dutchess County, dba: Dutchess County Public Transit","Poughkeepsie","NY","2010","20010","City, County or Local Government Unit or Department of Transportation","Full Reporter",423566,47,"DR","DO",14,NA,2.0515,NA,0.0159,NA,264.3486,NA,2.045,NA,129.2628,NA,17.632,NA,NA,50664,NA,3192274,NA,24696,NA,12076,NA,181050,NA,179399,NA,"No",NA,NA,NA,NA,NA,NA
"New Castle Area Transit Authority","New Castle","PA","3R04-005","3R04-30151","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,46,"CB","DO",7,NA,3.5104,NA,0.2752,NA,113.2342,NA,8.8772,NA,12.7556,NA,0,NA,NA,360300,NA,1309214,NA,102638,NA,11562,NA,0,NA,390593,NA,"No",NA,NA,NA,NA,NA,NA
"Mountain Empire Older Citizens Transit","Big Stone Gap","VA","3R06-003","3R06-30132","Private-Non-Profit Corporation","Rural Reporter",0,46,"DR","DO",46,NA,0.5636,NA,0.0252,NA,41.6075,NA,1.8574,NA,22.4005,NA,0,NA,NA,54040,NA,2148027,NA,95892,NA,51626,NA,0,NA,815737,NA,"No",NA,NA,NA,NA,NA,NA
"Northern Oklahoma Development Authority","ENID","OK","6R04-007","6R04-60226","MPO, COG or Other Planning Agency","Rural Reporter",0,46,"DR","DO",46,NA,2.2663,NA,0.0878,NA,28.5182,NA,1.1049,NA,25.8112,NA,0,NA,NA,112813,NA,1284831,NA,49778,NA,45053,NA,0,NA,670450,NA,"No",NA,NA,NA,NA,NA,NA
"University of Michigan Parking and Transportation Services","Ann Arbor","MI","5158","50158","University","Full Reporter",306022,46,"MB","DO",46,NA,0,NA,0,NA,81.4448,NA,61.0627,NA,1.3338,NA,0.6506,NA,NA,0,NA,9810917,NA,7355679,NA,120461,NA,15079347,NA,1144755,NA,"No",NA,NA,NA,NA,NA,NA
"City of Culver City, dba: Culver City Municipal Bus Lines","Culver City","CA","9039","90039","City, County or Local Government Unit or Department of Transportation","Full Reporter",12150996,46,"MB","DO",44,NA,0.6323,NA,0.1232,NA,139.0049,NA,27.0893,NA,5.1314,NA,1.5937,NA,NA,2908934,NA,23608735,NA,4600876,NA,169841,NA,14813937,NA,1656768,NA,"No",NA,NA,NA,NA,NA,NA
"Ventura County Transportation Commission","Ventura","CA","9164","90164","Independent Public Agency or Authority of Transit Service","Full Reporter",367260,46,"MB","PT",4,NA,0.7397,NA,0.0853,NA,70.4445,NA,8.127,NA,8.668,NA,1.4619,NA,NA,38962,NA,456551,NA,52671,NA,6481,NA,312296,NA,79049,NA,"No",NA,NA,NA,NA,NA,NA
"Ventura County Transportation Commission","Ventura","CA","9164","90164","Independent Public Agency or Authority of Transit Service","Full Reporter",367260,46,"CB","PT",32,NA,1.3924,NA,0.1049,NA,130.2773,NA,9.8104,NA,13.2796,NA,0.6757,NA,NA,907271,NA,8652890,NA,651595,NA,66419,NA,12806489,NA,1564942,NA,"No",NA,NA,NA,NA,NA,NA
"Connecticut Department of Transportation","Newington","CT","1102","10102","State Government Unit or Department of Transportation","Full Reporter",924859,46,"CR","PT",31,NA,3.1113,NA,0.0475,NA,1179.192,NA,17.9899,NA,65.5475,NA,2.439,NA,NA,1852605,NA,39030075,NA,595447,NA,33099,NA,16002355,NA,1438388,NA,"No",NA,NA,NA,NA,NA,NA
"Jefferson Parish, dba: Jefferson Transit","Gretna","LA","6088","60088","City, County or Local Government Unit or Department of Transportation","Full Reporter",899703,46,"MB","PT",31,NA,1.56,NA,0.2292,NA,118.3774,NA,17.3937,NA,6.8058,NA,1.3396,NA,NA,2931244,NA,12787717,NA,1878956,NA,108025,NA,9545781,NA,1524428,NA,"No",NA,NA,NA,NA,NA,NA
"Grant County Transportation Authority","Moses Lake","WA","0R03-011","0R03-00309","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,46,"DR","DO",3,NA,1.4819,NA,0.011,NA,355.3679,NA,2.6471,NA,134.2501,NA,0,NA,NA,4468,NA,404764,NA,3015,NA,1139,NA,0,NA,55882,NA,"No",NA,NA,NA,NA,NA,NA
"Fort Wayne Public Transportation Corporation","Fort Wayne","IN","5044","50044","Independent Public Agency or Authority of Transit Service","Full Reporter",313492,46,"MB","DO",29,NA,0.9359,NA,0.1325,NA,111.1014,NA,15.734,NA,7.0612,NA,2.3304,NA,NA,1498394,NA,11305010,NA,1600996,NA,101754,NA,4851018,NA,1430533,NA,"No",NA,NA,NA,NA,NA,NA
"New Castle Area Transit Authority","New Castle","PA","3R04-005","3R04-30151","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,46,"DR","PT",21,NA,1.8895,NA,0.1041,NA,55.2102,NA,3.0418,NA,18.1504,NA,0,NA,NA,10857,NA,104292,NA,5746,NA,1889,NA,0,NA,25341,NA,"No",NA,NA,NA,NA,NA,NA
"City of Culver City, dba: Culver City Municipal Bus Lines","Culver City","CA","9039","90039","City, County or Local Government Unit or Department of Transportation","Full Reporter",12150996,46,"DR","DO",2,NA,0.3598,NA,0.0102,NA,135.4349,NA,3.8282,NA,35.3786,NA,18.1526,NA,NA,2749,NA,270328,NA,7641,NA,1996,NA,14892,NA,17397,NA,"No",NA,NA,NA,NA,NA,NA
"New Castle Area Transit Authority","New Castle","PA","3R04-005","3R04-30151","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,46,"MB","DO",18,NA,0.6354,NA,0.0626,NA,117.7318,NA,11.6071,NA,10.143,NA,0,NA,NA,297803,NA,4754127,NA,468708,NA,40381,NA,0,NA,687273,NA,"No",NA,NA,NA,NA,NA,NA
"Fort Wayne Public Transportation Corporation","Fort Wayne","IN","5044","50044","Independent Public Agency or Authority of Transit Service","Full Reporter",313492,46,"DR","DO",17,NA,2.384,NA,0.065,NA,92.5719,NA,2.5233,NA,36.6873,NA,4.3162,NA,NA,180717,NA,2781044,NA,75804,NA,30042,NA,644334,NA,446070,NA,"No",NA,NA,NA,NA,NA,NA
"Grant County Transportation Authority","Moses Lake","WA","0R03-011","0R03-00309","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,46,"MB","DO",15,NA,0.6803,NA,0.031,NA,118.8979,NA,5.4216,NA,21.9306,NA,0,NA,NA,119336,NA,3847060,NA,175420,NA,32356,NA,0,NA,718935,NA,"No",NA,NA,NA,NA,NA,NA
"Connecticut Department of Transportation","Newington","CT","1102","10102","State Government Unit or Department of Transportation","Full Reporter",924859,46,"CB","PT",15,NA,1.9182,NA,0.0843,NA,297.4536,NA,13.0678,NA,22.7624,NA,1.2207,NA,NA,309273,NA,3669983,NA,161230,NA,12338,NA,3006499,NA,331158,NA,"No",NA,NA,NA,NA,NA,NA
"Jefferson Parish, dba: Jefferson Transit","Gretna","LA","6088","60088","City, County or Local Government Unit or Department of Transportation","Full Reporter",899703,46,"DR","PT",15,NA,2.8427,NA,0.0598,NA,79.4041,NA,1.6705,NA,47.5318,NA,6.6434,NA,NA,185151,NA,3095887,NA,65133,NA,38989,NA,466010,NA,460241,NA,"No",NA,NA,NA,NA,NA,NA
"Grant County Transportation Authority","Moses Lake","WA","0R03-011","0R03-00309","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,46,"DR","PT",15,NA,0.5591,NA,0.0152,NA,80.1937,NA,2.1792,NA,36.7989,NA,0,NA,NA,12725,NA,837543,NA,22760,NA,10444,NA,0,NA,178992,NA,"No",NA,NA,NA,NA,NA,NA
"Grant County Transportation Authority","Moses Lake","WA","0R03-011","0R03-00309","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,46,"VP","DO",13,NA,3.7895,NA,1.4223,NA,21.9982,NA,8.2565,NA,2.6644,NA,0,NA,NA,136760,NA,96154,NA,36089,NA,4371,NA,0,NA,259283,NA,"No",NA,NA,NA,NA,NA,NA
"Ventura County Transportation Commission","Ventura","CA","9164","90164","Independent Public Agency or Authority of Transit Service","Full Reporter",367260,46,"DR","PT",10,NA,1.5035,NA,0.0486,NA,73.7007,NA,2.3815,NA,30.9472,NA,10.7524,NA,NA,55262,NA,1137497,NA,36756,NA,15434,NA,105790,NA,195882,NA,"No",NA,NA,NA,NA,NA,NA
"Ark-Tex Council of Governments","Texarkana","TX","6R05-003","6R05-60145","MPO, COG or Other Planning Agency","Rural Reporter",0,45,"CB","DO",6,NA,1.3712,NA,0.0044,NA,99.0743,NA,0.3172,NA,312.3766,NA,0,NA,NA,4599,NA,1047711,NA,3354,NA,10575,NA,0,NA,271057,NA,"No",NA,NA,NA,NA,NA,NA
"Logan County Historical Society, dba: First Capital Trolley","Guthrie","OK","6R04-004","6R04-60214","Private-Non-Profit Corporation","Rural Reporter",0,45,"DR","DO",42,NA,2.0305,NA,0.1368,NA,28.2599,NA,1.9041,NA,14.8416,NA,0,NA,NA,270683,NA,1978479,NA,133306,NA,70010,NA,0,NA,1359701,NA,"No",NA,NA,NA,NA,NA,NA
"Southeast Vermont Transit, Inc","Wilmington","VT","1R06-005","1R06-10144","Private-Non-Profit Corporation","Rural Reporter",0,45,"CB","DO",4,NA,2.4401,NA,0.1403,NA,108.4072,NA,6.2337,NA,17.3904,NA,0,NA,NA,67614,NA,481870,NA,27709,NA,4445,NA,0,NA,162150,NA,"No",NA,NA,NA,NA,NA,NA
"Ark-Tex Council of Governments","Texarkana","TX","6R05-003","6R05-60145","MPO, COG or Other Planning Agency","Rural Reporter",0,45,"MB","DO",4,NA,0.1994,NA,0.0383,NA,29.7038,NA,5.7066,NA,5.2052,NA,0,NA,NA,11426,NA,298226,NA,57294,NA,10040,NA,0,NA,167008,NA,"No",NA,NA,NA,NA,NA,NA
"Ark-Tex Council of Governments","Texarkana","TX","6R05-003","6R05-60145","MPO, COG or Other Planning Agency","Rural Reporter",0,45,"DR","DO",35,NA,0.572,NA,0.0274,NA,62.6375,NA,3.0032,NA,20.8566,NA,0,NA,NA,61451,NA,2240731,NA,107435,NA,35773,NA,0,NA,700933,NA,"No",NA,NA,NA,NA,NA,NA
"Kanawha Valley Regional Transportation Authority","Charleston","WV","3001","30001","Independent Public Agency or Authority of Transit Service","Full Reporter",153199,45,"MB","DO",35,NA,0.9357,NA,0.1278,NA,91.2873,NA,12.4655,NA,7.3232,NA,1.4996,NA,NA,1509276,NA,11811849,NA,1612942,NA,129392,NA,7876659,NA,2170945,NA,"No",NA,NA,NA,NA,NA,NA
"Kern Regional Transit","Bakersfield","CA","9R02-037","9R02-91059","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,45,"MB","PT",30,NA,2.4064,NA,0.1168,NA,110.7492,NA,5.374,NA,20.6084,NA,0,NA,NA,785443,NA,6726572,NA,326399,NA,60737,NA,0,NA,2250730,NA,"No",NA,NA,NA,NA,NA,NA
"Logan County Historical Society, dba: First Capital Trolley","Guthrie","OK","6R04-004","6R04-60214","Private-Non-Profit Corporation","Rural Reporter",0,45,"MB","DO",3,NA,0.3545,NA,0.065,NA,24.1399,NA,4.4271,NA,5.4528,NA,0,NA,NA,2109,NA,32444,NA,5950,NA,1344,NA,0,NA,18729,NA,"No",NA,NA,NA,NA,NA,NA
"OCCK, Inc.","Salina","KS","7R02-033","7R02-70145","Private-Non-Profit Corporation","Rural Reporter",0,45,"DR","DO",27,NA,1.4292,NA,0.053,NA,59.0733,NA,2.1918,NA,26.9523,NA,0,NA,NA,70598,NA,1331334,NA,49396,NA,22537,NA,0,NA,606806,NA,"No",NA,NA,NA,NA,NA,NA
"City of Mobile, dba: THE WAVE TRANSIT SYSTEM","Mobile","AL","4043","40043","City, County or Local Government Unit or Department of Transportation","Full Reporter",326183,45,"DR","DO",25,NA,2.327,NA,0.0723,NA,59.6717,NA,1.853,NA,32.2021,NA,4.0177,NA,NA,205127,NA,2838582,NA,88149,NA,47570,NA,706514,NA,716910,NA,"No",NA,NA,NA,NA,NA,NA
"Southeast Vermont Transit, Inc","Wilmington","VT","1R06-005","1R06-10144","Private-Non-Profit Corporation","Rural Reporter",0,45,"MB","DO",23,NA,0.1461,NA,0.019,NA,79.778,NA,10.35,NA,7.708,NA,0,NA,NA,57158,NA,3014651,NA,391107,NA,37788,NA,0,NA,670834,NA,"No",NA,NA,NA,NA,NA,NA
