"Name","City","State","Legacy NTD ID","NTD ID","Organization Type","NTD Reporter Type","Primary UZA Population","Agency VOMS","Mode","Type of Service","Mode VOMS","Mode VOMS Questionable","Max Trains in Operation","Max Trains in Operation Questionable","Average Speed (mi/hr)","Average Speed (mi/hr) Questionable","Average Passenger Trip Length (mi)","Average Passenger Trip Length (mi) Questionable","Passengers per Hour","Passengers per Hour Questionable","Scheduled Vehicle Revenue Miles","Scheduled Vehicle Revenue Miles Questionable","Vehicle Miles","Vehicle Miles Questionable","Vehicle Revenue Miles","Vehicle Revenue Miles Questionable","Deadhead Miles","Deadhead Miles Questionable","Vehicle Hours","Vehicle Hours Questionable","Vehicle  
Revenue  
Hours","Vehicle Revenue Hours Questionable","Deadhead Hours","Deadhead Hours Questionable","Train Miles","Train Miles Questionable","Train  
Revenue 
Miles","Train Revenue Miles Questionable","Train Hours","Train Hours Questionable","Train  
Revenue  
Hours","Train Revenue Hours Questionable","Unlinked Passenger Trips","Unlinked Passenger Trips Questionable","Passenger Miles","Passenger Miles Questionable","Directional Route Miles","Directional Route Miles Questionable","Any data questionable","...51","...52","...53","...54","...55","...56","...57","...58","...59","...60","...61","...62","...63","1"
"Ben Franklin Transit","Richland","WA","18","18","Independent Public Agency or Authority of Transit Service","Full Reporter",210975,431,"DR","DO",70,NA,0,NA,16.3135,NA,8.0632,NA,2.7178,NA,0,NA,2151824,NA,1849758,NA,302066,NA,137616,NA,113388,NA,24228,NA,0,NA,0,NA,0,NA,0,NA,308165,NA,2484791,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ben Franklin Transit","Richland","WA","18","18","Independent Public Agency or Authority of Transit Service","Full Reporter",210975,431,"MB","DO",46,NA,0,NA,16.2536,NA,4.1227,NA,18.2,NA,2138374,NA,2344817,NA,2161030,NA,183787,NA,140091,NA,132957,NA,7134,NA,0,NA,0,NA,0,NA,0,NA,2419818,NA,9976099,NA,381,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ben Franklin Transit","Richland","WA","18","18","Independent Public Agency or Authority of Transit Service","Full Reporter",210975,431,"DR","PT",33,NA,0,NA,17.3841,NA,8.5021,NA,5.859,NA,0,NA,271794,NA,213755,NA,58039,NA,16350,NA,12296,NA,4054,NA,0,NA,0,NA,0,NA,0,NA,72042,NA,612507,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ben Franklin Transit","Richland","WA","18","18","Independent Public Agency or Authority of Transit Service","Full Reporter",210975,431,"DT","PT",21,NA,0,NA,22.4206,NA,8.0351,NA,3.9271,NA,0,NA,0,NA,701899,NA,0,NA,0,NA,31306,NA,0,NA,0,NA,0,NA,0,NA,0,NA,122942,NA,987853,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Board of County Commissioners, Palm Beach County, PalmTran, Inc.","West Palm Beach","FL","4037","40037","City, County or Local Government Unit or Department of Transportation","Full Reporter",5502379,424,"DR","PT",294,NA,0,NA,17.0053,NA,12.909,NA,1.556,NA,0,NA,11261827,NA,9554335,NA,1707492,NA,687982,NA,561844,NA,126138,NA,0,NA,0,NA,0,NA,0,NA,874214,NA,11285226,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Board of County Commissioners, Palm Beach County, PalmTran, Inc.","West Palm Beach","FL","4037","40037","City, County or Local Government Unit or Department of Transportation","Full Reporter",5502379,424,"MB","DO",130,NA,0,NA,14.8749,NA,5.9903,NA,19.9717,NA,7241605,NA,8002058,NA,7230007,NA,772051,NA,514137,NA,486055,NA,28082,NA,0,NA,0,NA,0,NA,0,NA,9707356,NA,58149680,NA,1017,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Milwaukee County Transit System","Milwaukee","WI","5008","50008","City, County or Local Government Unit or Department of Transportation","Full Reporter",1376476,421,"MB","DO",337,NA,0,NA,12.5476,NA,3.4061,NA,30.4367,NA,16767627,NA,18091819,NA,16595750,NA,1496069,NA,1387273,NA,1322624,NA,64649,NA,0,NA,0,NA,0,NA,0,NA,40256308,NA,137115751,NA,1193,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Charlotte Area Transit System","Charlotte","NC","4008","40008","City, County or Local Government Unit or Department of Transportation","Full Reporter",1249442,421,"MB","DO",198,NA,0,NA,13.2485,NA,4.4777,NA,24.5344,NA,10519880,NA,11567926,NA,10516275,NA,1051651,NA,841892,NA,793770,NA,48122,NA,0,NA,0,NA,0,NA,0,NA,19474668,NA,87201819,NA,955.43,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Milwaukee County Transit System","Milwaukee","WI","5008","50008","City, County or Local Government Unit or Department of Transportation","Full Reporter",1376476,421,"DR","PT",84,NA,0,NA,13.4083,NA,6.7361,NA,2.2568,NA,0,NA,3119108,NA,2691642,NA,427466,NA,232157,NA,200745,NA,31412,NA,0,NA,0,NA,0,NA,0,NA,453042,NA,3051755,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Charlotte Area Transit System","Charlotte","NC","4008","40008","City, County or Local Government Unit or Department of Transportation","Full Reporter",1249442,421,"DR","DO",76,NA,0,NA,16.5037,NA,10.0477,NA,2.0036,NA,0,NA,2795604,NA,2432397,NA,363207,NA,168480,NA,147385,NA,21095,NA,0,NA,0,NA,0,NA,0,NA,295295,NA,2967049,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Charlotte Area Transit System","Charlotte","NC","4008","40008","City, County or Local Government Unit or Department of Transportation","Full Reporter",1249442,421,"VP","DO",67,NA,0,NA,51.8916,NA,46.6857,NA,6.5398,NA,0,NA,1438540,NA,1438540,NA,0,NA,27722,NA,27722,NA,0,NA,0,NA,0,NA,0,NA,0,NA,181297,NA,8463983,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Charlotte Area Transit System","Charlotte","NC","4008","40008","City, County or Local Government Unit or Department of Transportation","Full Reporter",1249442,421,"CB","DO",64,NA,0,NA,21.9923,NA,13.7617,NA,16.6723,NA,1160092,NA,1761945,NA,1161283,NA,600662,NA,79037,NA,52804,NA,26233,NA,0,NA,0,NA,0,NA,0,NA,880364,NA,12115292,NA,383.93,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Charlotte Area Transit System","Charlotte","NC","4008","40008","City, County or Local Government Unit or Department of Transportation","Full Reporter",1249442,421,"LR","DO",14,NA,7,NA,15.2257,NA,4.7343,NA,75.3315,NA,1021298,NA,1025991,NA,990324,NA,35667,NA,66657,NA,65043,NA,1614,NA,518584,NA,500378,NA,33696,NA,32869,NA,4899790,NA,23197226,NA,18.6,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Charlotte Area Transit System","Charlotte","NC","4008","40008","City, County or Local Government Unit or Department of Transportation","Full Reporter",1249442,421,"SR","DO",2,NA,2,NA,5.2356,NA,0.869,"W",49.354,NA,59357,NA,59014,NA,54901,NA,4113,NA,10814,NA,10486,NA,328,NA,59014,NA,54901,NA,10814,NA,10486,NA,517526,NA,449718,"W",2.6,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"vRide, Inc. - Valley Metro","Phoenix","AZ","9169","90169","Private Provider Reporting on Behalf of a Public Entity","Full Reporter",3629114,397,"VP","DO",397,NA,0,NA,44.932,NA,24.6126,"W",7.8176,NA,0,NA,6805677,NA,6805677,NA,0,NA,151466,NA,151466,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1184101,NA,29143774,"W",0,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Regional Public Transportation Authority, dba: Valley Metro","Phoenix","AZ","9136","90136","Independent Public Agency or Authority of Transit Service","Full Reporter",3629114,384,"MB","PT",273,NA,0,NA,12.6285,NA,4.51,NA,17.1527,NA,11888408,NA,14345586,NA,11932744,NA,2412842,NA,1036044,NA,944905,NA,91139,NA,0,NA,0,NA,0,NA,0,NA,16207646,NA,73096483,NA,1690.64,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Regional Public Transportation Authority, dba: Valley Metro","Phoenix","AZ","9136","90136","Independent Public Agency or Authority of Transit Service","Full Reporter",3629114,384,"DT","PT",111,NA,0,NA,27.9128,NA,8.5139,NA,3.6288,NA,0,NA,0,NA,3543115,NA,0,NA,0,NA,126935,NA,0,NA,0,NA,0,NA,0,NA,0,NA,460625,NA,3921695,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central Puget Sound Regional Transit Authority","Seattle","WA","40","40","Independent Public Agency or Authority of Transit Service","Full Reporter",3059393,371,"CB","DO",205,NA,0,NA,18.9395,NA,13.81,NA,29.8825,NA,9400970,NA,12721788,NA,9396151,NA,3325637,NA,614122,NA,496115,NA,118007,NA,0,NA,0,NA,0,NA,0,NA,14825139,NA,204735725,NA,647.36,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Mateo County Transit District","San Carlos","CA","9009","90009","Independent Public Agency or Authority of Transit Service","Full Reporter",3281212,371,"MB","DO",190,NA,0,NA,11.9571,NA,3.8553,NA,29.4092,NA,4105647,NA,5749343,NA,4102398,NA,1646945,NA,419863,NA,343092,NA,76771,NA,0,NA,0,NA,0,NA,0,NA,10090061,NA,38899977,NA,425,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Mateo County Transit District","San Carlos","CA","9009","90009","Independent Public Agency or Authority of Transit Service","Full Reporter",3281212,371,"DR","PT",81,NA,0,NA,14.0591,NA,8.4475,NA,1.7352,NA,0,NA,2539975,NA,2182582,NA,357393,NA,174474,NA,155243,NA,19231,NA,0,NA,0,NA,0,NA,0,NA,269371,NA,2275511,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Mateo County Transit District","San Carlos","CA","9009","90009","Independent Public Agency or Authority of Transit Service","Full Reporter",3281212,371,"MB","PT",80,NA,0,NA,13.139,NA,7.4385,NA,15.6509,NA,2591763,NA,3795236,NA,2586256,NA,1208980,NA,252323,NA,196838,NA,55485,NA,0,NA,0,NA,0,NA,0,NA,3080699,NA,22915906,NA,362.8,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central Puget Sound Regional Transit Authority","Seattle","WA","40","40","Independent Public Agency or Authority of Transit Service","Full Reporter",3059393,371,"CR","PT",67,NA,11,NA,30.2782,NA,24.7414,NA,72.7476,NA,1810523,NA,1850401,NA,1794741,NA,55660,NA,63796,NA,59275,NA,4521,NA,314448,NA,304965,NA,11104,NA,10316,NA,4312113,NA,106687816,NA,163.84,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central Puget Sound Regional Transit Authority","Seattle","WA","40","40","Independent Public Agency or Authority of Transit Service","Full Reporter",3059393,371,"LR","DO",50,NA,21,NA,20.134,NA,6.4688,NA,93.0356,NA,4092646,NA,4366473,NA,4114274,NA,252199,NA,213539,NA,204345,NA,9194,NA,1923904,NA,1810233,NA,93753,NA,89857,NA,19011368,NA,122981301,NA,40.4,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central Puget Sound Regional Transit Authority","Seattle","WA","40","40","Independent Public Agency or Authority of Transit Service","Full Reporter",3059393,371,"CB","PT",47,NA,0,NA,22.1066,NA,16.2869,NA,31.9248,NA,2521898,NA,3479166,NA,2524196,NA,954970,NA,150758,NA,114183,NA,36575,NA,0,NA,0,NA,0,NA,0,NA,3645267,NA,59370043,NA,192.92,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Mateo County Transit District","San Carlos","CA","9009","90009","Independent Public Agency or Authority of Transit Service","Full Reporter",3281212,371,"DT","PT",20,NA,0,NA,21.9274,NA,13.11,NA,2.4864,NA,0,NA,0,NA,799297,NA,0,NA,0,NA,36452,NA,0,NA,0,NA,0,NA,0,NA,0,NA,90634,NA,1188212,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central Puget Sound Regional Transit Authority","Seattle","WA","40","40","Independent Public Agency or Authority of Transit Service","Full Reporter",3059393,371,"SR","DO",2,NA,2,NA,7.6999,NA,0.8779,NA,95.0866,NA,75809,NA,76262,NA,75983,NA,279,NA,9905,NA,9868,NA,37,NA,76262,NA,75983,NA,9905,NA,9868,NA,938315,NA,823782,NA,3.6,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Transportation District Commission of Hampton Roads","Hampton","VA","3083","30083","Independent Public Agency or Authority of Transit Service","Full Reporter",1439666,369,"MB","DO",236,NA,0,NA,12.9811,NA,4.8487,"W",16.1903,NA,10650513,NA,10627866,NA,10616777,NA,11089,NA,823128,NA,817866,NA,5262,NA,0,NA,0,NA,0,NA,0,NA,13241512,NA,64203470,"W",1267.33,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Transportation District Commission of Hampton Roads","Hampton","VA","3083","30083","Independent Public Agency or Authority of Transit Service","Full Reporter",1439666,369,"DR","PT",98,NA,0,NA,15.983,NA,8.3845,"W",1.4837,NA,0,NA,4279533,NA,3788225,NA,491308,NA,268609,NA,237016,NA,31593,NA,0,NA,0,NA,0,NA,0,NA,351654,NA,2948453,"W",0,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Transportation District Commission of Hampton Roads","Hampton","VA","3083","30083","Independent Public Agency or Authority of Transit Service","Full Reporter",1439666,369,"VP","PT",26,NA,0,NA,41.1238,NA,38.0486,NA,6.8307,NA,0,NA,445988,NA,445988,NA,0,NA,10845,NA,10845,NA,0,NA,0,NA,0,NA,0,NA,0,NA,74079,NA,2818601,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Transportation District Commission of Hampton Roads","Hampton","VA","3083","30083","Independent Public Agency or Authority of Transit Service","Full Reporter",1439666,369,"LR","DO",6,NA,6,NA,13.1372,NA,3.7816,"W",45.718,"W",392461,NA,393937,NA,393524,NA,413,NA,30042,NA,29955,NA,87,NA,393937,NA,393524,NA,30042,NA,29955,NA,1369483,"W",5178799,"W",14.8,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Transportation District Commission of Hampton Roads","Hampton","VA","3083","30083","Independent Public Agency or Authority of Transit Service","Full Reporter",1439666,369,"FB","PT",3,NA,0,NA,2.8782,NA,0.7344,NA,37.1002,NA,18884,NA,19163,NA,19163,NA,0,NA,6658,NA,6658,NA,0,NA,0,NA,0,NA,0,NA,0,NA,247013,NA,181405,NA,2.92,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central Ohio Transit Authority","Columbus","OH","5016","50016","Independent Public Agency or Authority of Transit Service","Full Reporter",1368035,359,"MB","DO",295,NA,0,NA,12.1388,NA,3.8324,NA,18.3084,NA,11871957,NA,15349203,NA,12298599,NA,3050604,NA,1118776,NA,1013167,NA,105609,NA,0,NA,0,NA,0,NA,0,NA,18549436,NA,71088866,NA,1099.4,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central Ohio Transit Authority","Columbus","OH","5016","50016","Independent Public Agency or Authority of Transit Service","Full Reporter",1368035,359,"DR","PT",64,NA,0,NA,19.352,NA,10.7796,NA,1.5479,NA,0,NA,3936365,NA,3480344,NA,456021,NA,200840,NA,179844,NA,20996,NA,0,NA,0,NA,0,NA,0,NA,278379,NA,3000810,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Los Angeles Department of Transportation","Los Angeles","CA","9147","90147","City, County or Local Government Unit or Department of Transportation","Full Reporter",12150996,355,"MB","PT",169,NA,0,NA,9.0457,NA,1.3591,NA,33.9056,NA,5258815,NA,5911498,NA,5258747,NA,652751,NA,623180,NA,581351,NA,41829,NA,0,NA,0,NA,0,NA,0,NA,19711027,NA,26788716,NA,795.3,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Los Angeles Department of Transportation","Los Angeles","CA","9147","90147","City, County or Local Government Unit or Department of Transportation","Full Reporter",12150996,355,"CB","PT",89,NA,0,NA,20.9097,NA,16.8929,NA,17.8391,NA,1798439,NA,3517803,NA,1795203,NA,1722600,NA,154996,NA,85855,NA,69141,NA,0,NA,0,NA,0,NA,0,NA,1531576,NA,25872694,NA,909.06,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Los Angeles Department of Transportation","Los Angeles","CA","9147","90147","City, County or Local Government Unit or Department of Transportation","Full Reporter",12150996,355,"DR","PT",88,NA,0,NA,8.6284,NA,4.782,NA,1.713,NA,0,NA,1336414,NA,1089072,NA,247342,NA,159938,NA,126219,NA,33719,NA,0,NA,0,NA,0,NA,0,NA,216214,NA,1033932,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Los Angeles Department of Transportation","Los Angeles","CA","9147","90147","City, County or Local Government Unit or Department of Transportation","Full Reporter",12150996,355,"DT","PT",9,NA,0,NA,17.2038,NA,2.3926,NA,7.6388,NA,0,NA,0,NA,174515,NA,0,NA,0,NA,10144,NA,0,NA,0,NA,0,NA,0,NA,0,NA,77488,NA,185400,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Niagara Frontier Transportation Authority","Buffalo","NY","2004","20004","Independent Public Agency or Authority of Transit Service","Full Reporter",935906,352,"MB","DO",267,NA,0,NA,10.7334,NA,3.4414,NA,28.8519,NA,8209780,NA,10431947,NA,8437553,NA,1994394,NA,889308,NA,786100,NA,103208,NA,0,NA,0,NA,0,NA,0,NA,22680510,NA,78051594,NA,1105,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nassau Inter County Express","Garden City","NY","2206","20206","City, County or Local Government Unit or Department of Transportation","Full Reporter",18351295,352,"MB","PT",255,NA,0,NA,11.8399,NA,5.58,NA,34.4998,NA,9255755,NA,10706253,NA,9232412,NA,1473841,NA,866432,NA,779772,NA,86660,NA,0,NA,0,NA,0,NA,0,NA,26902007,NA,150113199,NA,670,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nassau Inter County Express","Garden City","NY","2206","20206","City, County or Local Government Unit or Department of Transportation","Full Reporter",18351295,352,"DR","PT",97,NA,0,NA,12.1739,NA,7.9255,NA,1.5832,NA,0,NA,3292256,NA,2785288,NA,506968,NA,265338,NA,228791,NA,36547,NA,0,NA,0,NA,0,NA,0,NA,362232,NA,2870882,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Niagara Frontier Transportation Authority","Buffalo","NY","2004","20004","Independent Public Agency or Authority of Transit Service","Full Reporter",935906,352,"DR","DO",62,NA,0,NA,16.7802,NA,9.349,NA,1.884,NA,0,NA,2094149,NA,1664961,NA,429188,NA,125206,NA,99222,NA,25984,NA,0,NA,0,NA,0,NA,0,NA,186932,NA,1747625,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Niagara Frontier Transportation Authority","Buffalo","NY","2004","20004","Independent Public Agency or Authority of Transit Service","Full Reporter",935906,352,"LR","DO",23,NA,7,NA,11.0726,NA,2.7073,NA,60.881,NA,953422,NA,956828,NA,947935,NA,8893,NA,88850,NA,85611,NA,3239,NA,359478,NA,356137,NA,33346,NA,32130,NA,5212083,NA,14110735,NA,12.4,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Southwest Ohio Regional Transit Authority","Cincinnati","OH","5012","50012","City, County or Local Government Unit or Department of Transportation","Full Reporter",1624827,350,"MB","DO",299,NA,0,NA,13.0647,"Q",5.5466,"Q",20.3835,"Q",9822750,NA,11226917,NA,9622716,"Q",1604201,NA,793414,NA,736542,"Q",56872,NA,0,NA,0,NA,0,NA,0,NA,15013274,"Q",83272418,"Q",1592.5,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Southwest Ohio Regional Transit Authority","Cincinnati","OH","5012","50012","City, County or Local Government Unit or Department of Transportation","Full Reporter",1624827,350,"DR","PT",48,NA,0,NA,16.1396,"Q",9.7499,"Q",2.4179,"Q",0,NA,1776392,NA,1486637,"Q",289755,NA,114106,NA,92111,"Q",21995,NA,0,NA,0,NA,0,NA,0,NA,222719,"Q",2171491,"Q",0,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Southwest Ohio Regional Transit Authority","Cincinnati","OH","5012","50012","City, County or Local Government Unit or Department of Transportation","Full Reporter",1624827,350,"SR","PT",3,NA,3,NA,5.7702,"Q",1.5233,"Q",65.6878,"Q",30605,NA,29467,NA,29053,"Q",414,NA,5069,NA,5035,"Q",34,NA,29467,NA,29053,NA,5069,NA,5035,NA,330738,"Q",503819,"Q",3.6,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lane Transit District","Eugene","OR","7","7","Independent Public Agency or Authority of Transit Service","Full Reporter",247421,342,"DT","PT",189,NA,0,NA,32.8729,NA,12.3929,"W",2.6525,NA,0,NA,0,NA,3796654,NA,0,NA,0,NA,115495,NA,0,NA,0,NA,0,NA,0,NA,0,NA,306356,NA,3796654,"W",0,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lane Transit District","Eugene","OR","7","7","Independent Public Agency or Authority of Transit Service","Full Reporter",247421,342,"MB","DO",73,NA,0,NA,12.8328,NA,4.006,NA,32.6963,NA,3061276,NA,3198851,NA,2927012,NA,271839,NA,241791,NA,228088,NA,13703,NA,0,NA,0,NA,0,NA,0,NA,7457631,NA,29875059,NA,583.5,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lane Transit District","Eugene","OR","7","7","Independent Public Agency or Authority of Transit Service","Full Reporter",247421,342,"DR","PT",54,NA,0,NA,11.9183,NA,8.5196,NA,1.613,NA,0,NA,1612793,NA,1462553,NA,150240,NA,133271,NA,122715,NA,10556,NA,0,NA,0,NA,0,NA,0,NA,197944,NA,1686408,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lane Transit District","Eugene","OR","7","7","Independent Public Agency or Authority of Transit Service","Full Reporter",247421,342,"VP","PT",17,NA,0,NA,49.5028,NA,56.2239,NA,4.8548,NA,0,NA,439832,NA,439832,NA,0,NA,8885,NA,8885,NA,0,NA,0,NA,0,NA,0,NA,0,NA,43135,NA,2425217,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lane Transit District","Eugene","OR","7","7","Independent Public Agency or Authority of Transit Service","Full Reporter",247421,342,"RB","DO",8,NA,0,NA,11.943,NA,2.7839,NA,73.4672,NA,440285,NA,446311,NA,437222,NA,9089,NA,37189,NA,36609,NA,580,NA,0,NA,0,NA,0,NA,0,NA,2689562,NA,7487397,NA,19.56,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lane Transit District","Eugene","OR","7","7","Independent Public Agency or Authority of Transit Service","Full Reporter",247421,342,"MB","PT",1,NA,0,NA,24.513,NA,43.7459,NA,5.113,NA,77740,NA,76840,NA,76554,NA,286,NA,3137,NA,3123,NA,14,NA,0,NA,0,NA,0,NA,0,NA,15968,NA,698534,NA,90,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Westchester County Bee-Line System","Mount Vernon","NY","2076","20076","City, County or Local Government Unit or Department of Transportation","Full Reporter",18351295,340,"MB","PT",264,NA,0,NA,10.7968,NA,4.8917,NA,41.0357,NA,7742795,NA,10198778,NA,7734125,NA,2464653,NA,844227,NA,716332,NA,127895,NA,0,NA,0,NA,0,NA,0,NA,29395203,NA,143792577,NA,1014,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Westchester County Bee-Line System","Mount Vernon","NY","2076","20076","City, County or Local Government Unit or Department of Transportation","Full Reporter",18351295,340,"DR","PT",70,NA,0,NA,16.8672,NA,10.7205,NA,1.6308,NA,0,NA,3950499,NA,3299557,NA,650942,NA,223151,NA,195620,NA,27531,NA,0,NA,0,NA,0,NA,0,NA,319010,NA,3419948,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Westchester County Bee-Line System","Mount Vernon","NY","2076","20076","City, County or Local Government Unit or Department of Transportation","Full Reporter",18351295,340,"DT","PT",6,NA,0,NA,5.5221,NA,2.3004,NA,2.4007,NA,0,NA,0,NA,9012,NA,0,NA,0,NA,1632,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3918,NA,9013,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Tuscon","Tucson","AZ","9033","90033","City, County or Local Government Unit or Department of Transportation","Full Reporter",843168,336,"MB","DO",207,NA,0,NA,12.2668,NA,5.0472,NA,26.1005,NA,7404750,NA,8490097,NA,7399193,NA,1090904,NA,649407,NA,603187,NA,46220,NA,0,NA,0,NA,0,NA,0,NA,15743501,NA,79460501,NA,1128,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Tuscon","Tucson","AZ","9033","90033","City, County or Local Government Unit or Department of Transportation","Full Reporter",843168,336,"DR","DO",123,NA,0,NA,13.5845,NA,7.7453,NA,2.0611,NA,0,NA,4596608,NA,3808090,NA,788518,NA,327970,NA,280327,NA,47643,NA,0,NA,0,NA,0,NA,0,NA,577773,NA,4475007,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Tuscon","Tucson","AZ","9033","90033","City, County or Local Government Unit or Department of Transportation","Full Reporter",843168,336,"SR","DO",6,NA,6,NA,7.8006,NA,1.54,NA,38.2277,NA,210692,NA,196788,NA,193860,NA,2928,NA,25229,NA,24852,NA,377,NA,196788,NA,193860,NA,25229,NA,24852,NA,950034,NA,1463052,NA,7.8,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cape Cod Regional Transit Authority","Hyannis","MA","1105","10105","Independent Public Agency or Authority of Transit Service","Full Reporter",246695,335,"DR","PT",198,NA,0,NA,21.6027,NA,8.98,NA,2.6755,NA,0,NA,4593984,NA,3998245,NA,595739,NA,206365,"W",185081,NA,21284,NA,0,NA,0,NA,0,NA,0,NA,495189,NA,4446797,NA,0,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
