"Name","City","State","Legacy NTD ID","NTD ID","Organization Type","Reporter Type","Primary UZA 
 Population","Agency VOMS","Mode","TOS","Mode VOMS","Ratios:","Fare Revenues per Unlinked Passenger Trip","Fare Revenues per Unlinked Passenger Trip Questionable","Fare Revenues per Total Operating Expense (Recovery Ratio)","Fare Revenues per Total Operating Expense (Recovery Ratio) Questionable","Cost per 
 Hour","Cost per Hour Questionable","Passengers per Hour","Passengers per Hour Questionable","Cost per Passenger","Cost per Passenger Questionable","Cost per Passenger Mile","Cost per Passenger Mile Questionable","Source Data:","Fare Revenues Earned","Fare Revenues Earned Questionable","Total Operating Expenses","Total Operating Expenses Questionable","Unlinked Passenger Trips","Unlinked Passenger Trips Questionable","Vehicle Revenue Hours","Vehicle Revenue Hours Questionable","Passenger Miles","Passenger Miles Questionable","Vehicle Revenue Miles","Vehicle Revenue Miles Questionable","Any data questionable?","...40","...41","...42","1","...44","...45"
"Clark County Public Transportation Benefit Area Authority","Vancouver","WA","24","24","Independent Public Agency or Authority of Transit Service","Full Reporter",1849898,171,"DR","DO",45,NA,1.60590944900879,NA,0.0362883503814795,NA,118.962895331122,NA,2.68817599325763,NA,44.2541320320916,NA,6.6212398853751,NA,NA,399531,NA,11009897,NA,248788,NA,92549,NA,1662815,NA,1308293,NA,"No",NA,NA,NA,NA,NA,NA
"Clark County Public Transportation Benefit Area Authority","Vancouver","WA","24","24","Independent Public Agency or Authority of Transit Service","Full Reporter",1849898,171,"CB","DO",40,NA,3.95830251790663,NA,0.475113198263466,NA,184.683698151521,NA,22.1674978349807,NA,8.33128301292025,NA,0.73055852350349,NA,NA,2938339,NA,6184503,NA,742323,NA,33487,NA,8465445,NA,794457,NA,"No",NA,NA,NA,NA,NA,NA
"Clark County Public Transportation Benefit Area Authority","Vancouver","WA","24","24","Independent Public Agency or Authority of Transit Service","Full Reporter",1849898,171,"VP","DO",32,NA,3.04815621370499,NA,0.4639779896799,NA,41.9655939905407,NA,6.38783269961977,NA,6.56961382113821,NA,0.23132100105254,NA,NA,209957,NA,452515,NA,68880,NA,10783,NA,1956221,NA,399061,NA,"No",NA,NA,NA,NA,NA,NA
"Ft.Worth - vRide, Inc.","Arlington","TX","6084","60084","Private Provider Reporting on Behalf of a Public Entity","Full Reporter",5121892,170,"VP","DO",170,NA,4.36574074074074,NA,1.62909958836885,NA,16.5046241479727,NA,6.1587890812506,NA,2.67984890052791,NA,0.0556598027889959,NA,NA,1680426,NA,1031506,NA,384912,NA,62498,NA,18532333,NA,2783365,NA,"No",NA,NA,NA,NA,NA,NA
"Montachusett Regional Transit Authority","Fitchburg","MA","1061","10061","Independent Public Agency or Authority of Transit Service","Full Reporter",116960,169,"DR","PT",143,NA,8.21072725974455,NA,0.346405135231948,NA,62.2632954871837,NA,2.62684712461094,NA,23.7026718851808,NA,2.00360703041785,"W",NA,3679621,NA,10622305,NA,448148,NA,170603,NA,5301591,"W",2435806,NA,"No",NA,NA,NA,NA,NA,NA
"Montachusett Regional Transit Authority","Fitchburg","MA","1061","10061","Independent Public Agency or Authority of Transit Service","Full Reporter",116960,169,"MB","PT",19,NA,0.832521974871547,NA,0.121336076716281,NA,116.673750473306,NA,17.0046383945475,NA,6.86128971203037,NA,1.49809811756484,NA,NA,598207,NA,4930166,NA,718548,NA,42256,NA,3290950,NA,662671,NA,"No",NA,NA,NA,NA,NA,NA
"Montachusett Regional Transit Authority","Fitchburg","MA","1061","10061","Independent Public Agency or Authority of Transit Service","Full Reporter",116960,169,"DT","PT",7,NA,1.24556737588652,NA,0.164770728274892,NA,24.3628571428571,NA,3.22285714285714,NA,7.55939716312057,NA,NA,"W",NA,2810,NA,17054,NA,2256,NA,700,NA,0,"W",15338,NA,"No",NA,NA,NA,NA,NA,NA
"Lehigh and Northampton Transportation Authority","Allentown","PA","3010","30010","Independent Public Agency or Authority of Transit Service","Full Reporter",664651,165,"DR","PT",95,NA,1.56539517648208,NA,0.0583345735767885,NA,55.8128714931051,NA,2.07987101759391,NA,26.8347753399015,NA,1.52921626497415,NA,NA,657311,NA,11267949,NA,419901,NA,201888,NA,7368447,NA,3958002,NA,"No",NA,NA,NA,NA,NA,NA
"Lehigh and Northampton Transportation Authority","Allentown","PA","3010","30010","Independent Public Agency or Authority of Transit Service","Full Reporter",664651,165,"MB","DO",70,NA,0.965456879780342,NA,0.215410567675399,NA,98.6542751592811,NA,22.0115199971445,NA,4.48193832920576,NA,0.925991821953249,NA,NA,4763068,NA,22111580,NA,4933486,NA,224132,NA,23878807,NA,2802398,NA,"No",NA,NA,NA,NA,NA,NA
"Research Triangle Regional Public Transportation Authority","Research Triangle Park","NC","4108","40108","Independent Public Agency or Authority of Transit Service","Full Reporter",347602,164,"VP","DO",69,NA,2.3019710432547,NA,0.21250926823407,NA,114.683505013985,NA,10.5871478272733,NA,10.8323324548799,NA,0.367211265267518,NA,NA,714518,NA,3362291,NA,310394,NA,29318,NA,9156285,NA,1050463,NA,"No",NA,NA,NA,NA,NA,NA
"Research Triangle Regional Public Transportation Authority","Research Triangle Park","NC","4108","40108","Independent Public Agency or Authority of Transit Service","Full Reporter",347602,164,"MB","DO",58,NA,1.24814388136233,NA,0.126127935780382,NA,154.266902246759,NA,15.58904083909,NA,9.89585593104161,NA,0.912039772653281,NA,NA,2075848,NA,16458273,NA,1663148,NA,106687,NA,18045565,NA,2155248,NA,"No",NA,NA,NA,NA,NA,NA
"Research Triangle Regional Public Transportation Authority","Research Triangle Park","NC","4108","40108","Independent Public Agency or Authority of Transit Service","Full Reporter",347602,164,"MB","PT",22,NA,0.686992972916101,NA,0.0436930645157882,NA,130.277494838266,NA,8.28570773113099,NA,15.7231583668813,NA,1.26494894136075,NA,NA,124062,NA,2839398,NA,180587,NA,21795,NA,2244674,NA,476178,NA,"No",NA,NA,NA,NA,NA,NA
"Research Triangle Regional Public Transportation Authority","Research Triangle Park","NC","4108","40108","Independent Public Agency or Authority of Transit Service","Full Reporter",347602,164,"DR","DO",15,NA,0.532231736304018,NA,0.00668144962111489,NA,127.007077302406,NA,1.59440208209671,NA,79.6581230848535,NA,3.8673529399497,NA,NA,18585,NA,2781582,NA,34919,NA,21901,NA,719247,NA,498277,NA,"No",NA,NA,NA,NA,NA,NA
"Santa Monica's Big Blue Bus","Santa Monica","CA","9008","90008","City, County or Local Government Unit or Department of Transportation","Full Reporter",12150996,163,"MB","DO",157,NA,0.712667986141883,NA,0.193763494178554,NA,138.076317612619,NA,37.5408328761418,NA,3.67803021494418,NA,0.906653763824718,NA,NA,13361718,NA,68958903,NA,18748868,NA,499426,NA,76058696,NA,4734209,NA,"No",NA,NA,NA,NA,NA,NA
"Santa Monica's Big Blue Bus","Santa Monica","CA","9008","90008","City, County or Local Government Unit or Department of Transportation","Full Reporter",12150996,163,"DR","PT",6,NA,0,NA,0,NA,47.504301394245,NA,2.48373380796994,NA,19.1261645035433,NA,7.67589115950597,NA,NA,0,NA,480411,NA,25118,NA,10113,NA,62587,NA,68520,NA,"No",NA,NA,NA,NA,NA,NA
"CNY Centro, Inc.","Syracuse","NY","2018","20018","Subsidiary Unit of a Transit Agency, Reporting Separately","Full Reporter",412317,162,"MB","DO",121,NA,1.35748972992713,NA,0.32826786406344,NA,143.714303907549,NA,34.7529609536181,NA,4.1353110631164,NA,1.3784370210388,NA,NA,12965455,NA,39496571,NA,9551052,NA,274827,NA,28653156,NA,3033072,NA,"No",NA,NA,NA,NA,NA,NA
"CNY Centro, Inc.","Syracuse","NY","2018","20018","Subsidiary Unit of a Transit Agency, Reporting Separately","Full Reporter",412317,162,"DR","PT",20,NA,2.37957730123094,NA,0.0552047135130346,NA,77.6923416823647,NA,1.80241400962813,NA,43.1046037521612,NA,7.33140283846388,NA,NA,184422,NA,3340693,NA,77502,NA,42999,NA,455669,NA,475960,NA,"No",NA,NA,NA,NA,NA,NA
"CNY Centro, Inc.","Syracuse","NY","2018","20018","Subsidiary Unit of a Transit Agency, Reporting Separately","Full Reporter",412317,162,"DR","DO",17,NA,3.22412481589978,NA,0.0596553442425012,NA,117.120230078563,NA,2.1670524691358,NA,54.0458672536294,NA,8.94471914927812,NA,NA,199209,NA,3339332,NA,61787,NA,28512,NA,373330,NA,416082,NA,"No",NA,NA,NA,NA,NA,NA
"CNY Centro, Inc.","Syracuse","NY","2018","20018","Subsidiary Unit of a Transit Agency, Reporting Separately","Full Reporter",412317,162,"DT","PT",4,NA,2.42741246797609,NA,0.0636965868825367,NA,52.4390423031727,NA,1.37602820211516,NA,38.1089880444065,NA,6.73912222746579,NA,NA,22740,NA,357005,NA,9368,NA,6808,NA,52975,NA,68834,NA,"No",NA,NA,NA,NA,NA,NA
"Hudson Transit Lines, Inc.","Mahwah","NJ","2126","20126","Private-For-Profit Corporation","Full Reporter",18351295,161,"CB","DO",161,NA,11.0944824851919,NA,0.906978314048924,NA,252.838627573655,NA,20.6696574147803,NA,12.2323569520246,NA,NA,"W",NA,48382672,NA,53344905,NA,4360967,NA,210984,NA,0,"W",9447524,NA,"No",NA,NA,NA,NA,NA,NA
"Mountain Metropolitan Transit","Colorado Springs","CO","8005","80005","City, County or Local Government Unit or Department of Transportation","Full Reporter",559409,161,"DR","PT",86,NA,2.42611094975312,NA,0.0844968696339744,NA,61.4221584789993,NA,2.13921796040096,NA,28.7124358601994,NA,2.90983717139071,NA,NA,501186,NA,5931415,NA,206580,NA,96568,NA,2038401,NA,1346984,NA,"No",NA,NA,NA,NA,NA,NA
"Mountain Metropolitan Transit","Colorado Springs","CO","8005","80005","City, County or Local Government Unit or Department of Transportation","Full Reporter",559409,161,"MB","PT",35,NA,0.894541950490115,NA,0.233920813631568,NA,88.0570025096407,NA,23.0267184917672,NA,3.82412294401063,NA,0.887269419733393,NA,NA,2692124,NA,11508698,NA,3009500,NA,130696,NA,12970917,NA,1787192,NA,"No",NA,NA,NA,NA,NA,NA
"Mountain Metropolitan Transit","Colorado Springs","CO","8005","80005","City, County or Local Government Unit or Department of Transportation","Full Reporter",559409,161,"VP","DO",35,NA,4.97173439599648,NA,0.470460046302792,NA,40.4416597706585,NA,3.82687078850928,NA,10.5678142810806,NA,0.162542477250439,NA,NA,321885,NA,684192,NA,64743,NA,16918,NA,4209312,NA,839371,NA,"No",NA,NA,NA,NA,NA,NA
"Mountain Metropolitan Transit","Colorado Springs","CO","8005","80005","City, County or Local Government Unit or Department of Transportation","Full Reporter",559409,161,"DT","PT",5,NA,2.13837194581593,NA,0.100065165876777,NA,53.182104599874,NA,2.48865784499055,NA,21.3697936447652,NA,3.80086014726081,NA,NA,16891,NA,168800,NA,7899,NA,3174,NA,44411,NA,25007,NA,"No",NA,NA,NA,NA,NA,NA
"Southeast Missouri Transportation, Inc.","Fredericktown","MO","7R03-029","7R03-70091","Private-Non-Profit Corporation","Rural Reporter",0,158,"DR","DO",158,NA,0.372427165333549,NA,0.0201231120024886,NA,30.6613264306702,NA,1.65670327876498,NA,18.5074339042337,NA,NA,NA,NA,105833,NA,5259276,NA,284171,NA,171528,NA,0,NA,3692519,NA,"No",NA,NA,NA,NA,NA,NA
"Madison County Transit District","Granite City","IL","5146","50146","Independent Public Agency or Authority of Transit Service","Full Reporter",2150706,157,"MB","PT",74,NA,0.886867984462484,NA,0.12625532873607,NA,93.860527779182,NA,13.3620696628077,NA,7.02440042207199,NA,1.17713699563434,NA,NA,2344126,NA,18566551,NA,2643151,NA,197810,NA,15772634,NA,3409387,NA,"No",NA,NA,NA,NA,NA,NA
"Madison County Transit District","Granite City","IL","5146","50146","Independent Public Agency or Authority of Transit Service","Full Reporter",2150706,157,"VP","DO",64,NA,1.41375956031663,NA,0.177949772031938,NA,47.4186080267073,NA,5.9685753683141,NA,7.94471127539792,NA,0.195103983832236,NA,NA,232538,NA,1306762,NA,164482,NA,27558,NA,6697772,NA,1127108,NA,"No",NA,NA,NA,NA,NA,NA
"Madison County Transit District","Granite City","IL","5146","50146","Independent Public Agency or Authority of Transit Service","Full Reporter",2150706,157,"DR","PT",19,NA,2.42137778646264,NA,0.049517982995302,NA,98.3820540736708,NA,2.01194580535898,NA,48.8989583176755,NA,4.78173589409658,NA,NA,161087,NA,3253101,NA,66527,NA,33066,NA,680318,NA,666828,NA,"No",NA,NA,NA,NA,NA,NA
"Wichita Transit","Wichita","KS","7015","70015","City, County or Local Government Unit or Department of Transportation","Full Reporter",472870,156,"DR","PT",98,NA,2.87113839571198,NA,0.294239150186031,NA,89.3048683160415,NA,9.15211492418196,NA,9.75783947818201,NA,1.71541444210974,NA,NA,493876,NA,1678485,NA,172014,NA,18795,NA,978472,NA,507691,NA,"No",NA,NA,NA,NA,NA,NA
"Wichita Transit","Wichita","KS","7015","70015","City, County or Local Government Unit or Department of Transportation","Full Reporter",472870,156,"MB","DO",38,NA,0.931886490205661,NA,0.187004758404062,NA,84.649555179369,NA,16.986907506123,NA,4.98322341184565,NA,1.02085108125063,NA,NA,1758002,NA,9400841,NA,1886498,NA,111056,NA,9208827,NA,1719897,NA,"No",NA,NA,NA,NA,NA,NA
"Wichita Transit","Wichita","KS","7015","70015","City, County or Local Government Unit or Department of Transportation","Full Reporter",472870,156,"DR","DO",20,NA,3.40021703578034,NA,0.117537537188485,NA,67.5755292941554,NA,2.33592773751294,NA,28.9287755819463,NA,3.08697978082987,NA,NA,222466,NA,1892723,NA,65427,NA,28009,NA,613131,NA,536571,NA,"No",NA,NA,NA,NA,NA,NA
"Ann Arbor Area Transportation Authority","Ann Arbor","MI","5040","50040","Independent Public Agency or Authority of Transit Service","Full Reporter",306022,154,"MB","DO",69,NA,0.653832520324432,NA,0.153339733862612,NA,123.132222541678,NA,28.8775208444572,NA,4.26394714438624,NA,1.19438292875965,NA,NA,4137275,NA,26981102,NA,6327729,NA,219123,NA,22589993,NA,2694741,NA,"No",NA,NA,NA,NA,NA,NA
"Space Coast Area Transit","Cocoa","FL","4063","40063","City, County or Local Government Unit or Department of Transportation","Full Reporter",452791,154,"DR","PT",51,NA,1.35533134481252,NA,0.618609528229723,NA,21.21917858185,NA,9.68500145900204,NA,2.1909318931622,NA,0.243218666644369,NA,NA,359873,NA,581745,NA,265524,NA,27416,NA,2391860,NA,689278,NA,"No",NA,NA,NA,NA,NA,NA
"Space Coast Area Transit","Cocoa","FL","4063","40063","City, County or Local Government Unit or Department of Transportation","Full Reporter",452791,154,"VP","PT",47,NA,1.97314093111439,NA,0.522571394565161,NA,24.8804367943735,NA,6.5893947806774,NA,3.77583034899235,NA,0.0833870543783104,NA,NA,280995,NA,537716,NA,142410,NA,21612,NA,6448435,NA,1005449,NA,"No",NA,NA,NA,NA,NA,NA
"Ann Arbor Area Transportation Authority","Ann Arbor","MI","5040","50040","Independent Public Agency or Authority of Transit Service","Full Reporter",306022,154,"DR","PT",45,NA,2.24328099239004,NA,0.0871326118167129,NA,49.718262078554,NA,1.93113660062565,NA,25.7455956572136,NA,4.1659659288824,NA,NA,311585,NA,3575986,NA,138897,NA,71925,NA,858381,NA,993662,NA,"No",NA,NA,NA,NA,NA,NA
"Space Coast Area Transit","Cocoa","FL","4063","40063","City, County or Local Government Unit or Department of Transportation","Full Reporter",452791,154,"MB","DO",29,NA,0.520362347181882,NA,0.184634826928937,NA,71.7309217152776,NA,25.4515461929152,NA,2.81833257482978,NA,0.471107942098078,NA,NA,1236012,NA,6694360,NA,2375291,NA,93326,NA,14209822,NA,1754475,NA,"No",NA,NA,NA,NA,NA,NA
"Ann Arbor Area Transportation Authority","Ann Arbor","MI","5040","50040","Independent Public Agency or Authority of Transit Service","Full Reporter",306022,154,"DT","PT",27,NA,3.34989141685779,NA,0.151341906952499,NA,50.7382586242992,NA,2.29226081090512,NA,22.1345923565586,NA,3.22180863713374,NA,NA,330105,NA,2181187,NA,98542,NA,42989,NA,677007,NA,705025,NA,"No",NA,NA,NA,NA,NA,NA
"Space Coast Area Transit","Cocoa","FL","4063","40063","City, County or Local Government Unit or Department of Transportation","Full Reporter",452791,154,"DR","DO",27,NA,3.89468363556573,NA,0.130762574042925,NA,82.7437136699105,NA,2.7780898264864,NA,29.7843910160964,NA,2.12745650114974,NA,NA,496985,NA,3800667,NA,127606,NA,45933,NA,1786484,NA,704402,NA,"No",NA,NA,NA,NA,NA,NA
"Ann Arbor Area Transportation Authority","Ann Arbor","MI","5040","50040","Independent Public Agency or Authority of Transit Service","Full Reporter",306022,154,"DR","DO",9,NA,2.28503374354903,NA,0.0498001418906058,NA,55.7760887923754,NA,1.21558692242731,NA,45.8840809845177,NA,8.94355244322358,NA,NA,23024,NA,462328,NA,10076,NA,8289,NA,51694,NA,91047,NA,"No",NA,NA,NA,NA,NA,NA
"Ann Arbor Area Transportation Authority","Ann Arbor","MI","5040","50040","Independent Public Agency or Authority of Transit Service","Full Reporter",306022,154,"CB","DO",2,NA,4.3814125959882,NA,0.475998490092022,NA,151.490148966843,NA,16.4579529072561,NA,9.20467750883237,NA,0.541769850367165,NA,NA,150059,NA,315251,NA,34249,NA,2081,NA,581891,NA,55078,NA,"No",NA,NA,NA,NA,NA,NA
"Ann Arbor Area Transportation Authority","Ann Arbor","MI","5040","50040","Independent Public Agency or Authority of Transit Service","Full Reporter",306022,154,"CB","PT",2,NA,12.4235345364032,NA,0.765006521742462,NA,145.616114272961,NA,8.96663318826024,NA,16.2397759800871,NA,0.576287295247946,NA,NA,998231,NA,1304866,NA,80350,NA,8961,NA,2264263,NA,290810,NA,"No",NA,NA,NA,NA,NA,NA
"Memphis Area Transit Authority","Memphis","TN","4003","40003","City, County or Local Government Unit or Department of Transportation","Full Reporter",1060061,150,"MB","DO",108,NA,0.990781146547612,NA,0.179340112800755,NA,131.562997550289,NA,23.8140611610239,NA,5.52459308224236,NA,1.08714062988199,NA,NA,7791926,NA,43447759,NA,7864427,NA,330243,NA,39965169,NA,5210167,NA,"No",NA,NA,NA,NA,NA,NA
"Memphis Area Transit Authority","Memphis","TN","4003","40003","City, County or Local Government Unit or Department of Transportation","Full Reporter",1060061,150,"DR","DO",42,NA,2.18613761971783,NA,0.0796121735877443,NA,61.677984887621,NA,2.24611588727399,NA,27.4598408911469,NA,2.11822792661973,NA,NA,509475,NA,6399461,NA,233048,NA,103756,NA,3021139,NA,1721490,NA,"No",NA,NA,NA,NA,NA,NA
"Memphis Area Transit Authority","Memphis","TN","4003","40003","City, County or Local Government Unit or Department of Transportation","Full Reporter",1060061,150,"SR","DO",0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1887560,NA,0,NA,0,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA
"Central Contra Costa Transit Authority","Concord","CA","9078","90078","Independent Public Agency or Authority of Transit Service","Full Reporter",615968,143,"MB","DO",93,NA,1.27672172839218,NA,0.167534165673699,NA,123.856601301283,NA,16.2527290800651,NA,7.62066485518427,NA,1.78231191537681,NA,NA,4592437,NA,27411943,NA,3597054,NA,221320,NA,15379992,NA,2433010,NA,"No",NA,NA,NA,NA,NA,NA
"Central Contra Costa Transit Authority","Concord","CA","9078","90078","Independent Public Agency or Authority of Transit Service","Full Reporter",615968,143,"DR","PT",50,NA,3.52938813507447,NA,0.108172170730835,NA,69.4146126402322,NA,2.12748755375287,NA,32.6275058661498,NA,3.4838286025911,NA,NA,553521,NA,5117037,NA,156832,NA,73717,NA,1468797,NA,1204823,NA,"No",NA,NA,NA,NA,NA,NA
"Central Arkansas Development Council","Benton","AR","6R01-002","6R01-60246","Private-Non-Profit Corporation","Rural Reporter",0,142,"DR","DO",142,NA,1.0366391178006,NA,0.0545657932214832,NA,31.6089255188771,NA,1.66380572004236,NA,18.9979666123953,NA,NA,NA,NA,434867,NA,7969590,NA,419497,NA,252131,NA,0,NA,3942260,NA,"No",NA,NA,NA,NA,NA,NA
"Gainesville Regional Transit System","Gainesville","FL","4030","40030","City, County or Local Government Unit or Department of Transportation","Full Reporter",187781,142,"MB","DO",107,NA,1.3484897643682,NA,0.642477904238898,NA,71.024024321407,NA,33.8388673776915,NA,2.0988889352789,NA,0.799272259944798,NA,NA,13823703,NA,21516231,NA,10251248,NA,302943,NA,26919777,NA,3552939,NA,"No",NA,NA,NA,NA,NA,NA
"Paratransit, Inc.","Sacramento","CA","9223","90223","Private-Non-Profit Corporation","Full Reporter",1723634,142,"DR","DO",101,NA,3.20455082905676,NA,0.0742389355962718,NA,72.7133034998319,NA,1.68452882899196,NA,43.1653660349313,NA,4.67079186122597,NA,NA,1043437,NA,14055118,NA,325611,NA,193295,NA,3009151,NA,2819679,NA,"No",NA,NA,NA,NA,NA,NA
"Gainesville Regional Transit System","Gainesville","FL","4030","40030","City, County or Local Government Unit or Department of Transportation","Full Reporter",187781,142,"DR","PT",35,NA,3.10759059072806,NA,0.0879282838005722,NA,56.5741473525532,NA,1.60074744048741,NA,35.3423319142257,NA,3.90705573099212,NA,NA,158397,NA,1801434,NA,50971,NA,31842,NA,461072,NA,567775,NA,"No",NA,NA,NA,NA,NA,NA
"Paratransit, Inc.","Sacramento","CA","9223","90223","Private-Non-Profit Corporation","Full Reporter",1723634,142,"DR","PT",24,NA,7.07538539222384,NA,0.0960459813679497,NA,100.256083757782,NA,1.36094267927884,NA,73.6666468648825,NA,7.22902821499359,NA,NA,238207,NA,2480135,NA,33667,NA,24738,NA,343080,NA,391190,NA,"No",NA,NA,NA,NA,NA,NA
"Paratransit, Inc.","Sacramento","CA","9223","90223","Private-Non-Profit Corporation","Full Reporter",1723634,142,"DT","PT",17,NA,4.55920091525125,NA,0.107293467189732,NA,121.190151096832,NA,2.85201546107123,NA,42.4928099973598,NA,5.30016179986433,NA,NA,259031,NA,2414229,NA,56815,NA,19921,NA,455501,NA,395038,NA,"No",NA,NA,NA,NA,NA,NA
"Golden Gate Bridge, Highway and Transportation District","San Francisco","CA","9016","90016","Independent Public Agency or Authority of Transit Service","Full Reporter",3281212,141,"MB","DO",127,NA,0.680019143905368,NA,0.0400507391997179,NA,253.329897162681,NA,14.9202411927477,NA,16.9789411504834,NA,0.904610451416023,NA,NA,2456663,NA,61338768,NA,3612638,NA,242130,NA,67806831,NA,4161563,NA,"No",NA,NA,NA,NA,NA,NA
"Golden Gate Bridge, Highway and Transportation District","San Francisco","CA","9016","90016","Independent Public Agency or Authority of Transit Service","Full Reporter",3281212,141,"DR","PT",8,NA,8.65111646923158,NA,0.0638213623648621,NA,127.291888166962,NA,0.939062807639299,NA,135.552049481078,NA,6.16909989599137,NA,NA,82523,NA,1293031,NA,9539,NA,10158,NA,209598,NA,228132,NA,"No",NA,NA,NA,NA,NA,NA
"Golden Gate Bridge, Highway and Transportation District","San Francisco","CA","9016","90016","Independent Public Agency or Authority of Transit Service","Full Reporter",3281212,141,"FB","DO",6,NA,7.23894168948526,NA,0.608519236355078,NA,2152.25001780246,NA,180.922238837855,NA,11.895994829753,NA,1.09162881210787,NA,NA,18391914,NA,30224047,NA,2540691,NA,14043,NA,27687110,NA,187179,NA,"No",NA,NA,NA,NA,NA,NA
"South Central Illinois Mass Transit District","Centralia","IL","5R01-040","5R01-50327","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,139,"DR","DO",139,NA,0.422484916323132,"W",0.0281291477460073,"W",60.5103719835456,"W",4.02879517807255,"W",15.0194709110268,"W",NA,"W",NA,232128,"W",8252223,"W",549435,"W",136377,"W",0,NA,2643116,"W","No",NA,NA,NA,NA,NA,NA
"Penquis Community Action Program","Bangor","ME","1R03-006","1R03-10134","Private-Non-Profit Corporation","Rural Reporter",61210,138,"DR","DO",110,NA,0.033641512173871,NA,0.000662823034833019,NA,64.2543508456573,NA,1.26597352724896,NA,50.7548929441567,NA,NA,NA,NA,6255,NA,9436908,NA,185931,NA,146868,NA,0,NA,5107166,NA,"No",NA,NA,NA,NA,NA,NA
"Penquis Community Action Program","Bangor","ME","1R03-006","1R03-10134","Private-Non-Profit Corporation","Rural Reporter",61210,138,"DT","PT",28,NA,0,NA,0,NA,45.6629828349116,NA,2.49998931190013,NA,18.2652712223818,NA,NA,NA,NA,0,NA,2136160,NA,116952,NA,46781,NA,0,NA,1169520,NA,"No",NA,NA,NA,NA,NA,NA
"York County Transportation Authority","York","PA","3027","30027","Independent Public Agency or Authority of Transit Service","Full Reporter",232045,135,"DR","DO",60,NA,20.1358627870101,NA,1.06125914300373,NA,48.334304913823,NA,2.547455927422,NA,18.9735588331598,NA,1.47239863883933,NA,NA,5473149,NA,5157222,NA,271811,NA,106699,NA,3502599,NA,1908762,NA,"No",NA,NA,NA,NA,NA,NA
"York County Transportation Authority","York","PA","3027","30027","Independent Public Agency or Authority of Transit Service","Full Reporter",232045,135,"MB","DO",44,NA,0.876911520918362,NA,0.150895408725824,NA,84.87624983647,NA,14.6051638103426,NA,5.81138636571576,NA,1.63701034712644,NA,NA,1370575,NA,9082947,NA,1562957,NA,107014,NA,5548497,NA,1262378,NA,"No",NA,NA,NA,NA,NA,NA
"York County Transportation Authority","York","PA","3027","30027","Independent Public Agency or Authority of Transit Service","Full Reporter",232045,135,"DR","PT",16,NA,0.759856915739269,NA,0.0218883166902136,NA,40.841391564575,NA,1.17647058823529,NA,34.7151828298887,NA,1.78997048938438,NA,NA,9559,NA,436717,NA,12580,NA,10693,NA,243980,NA,200462,NA,"No",NA,NA,NA,NA,NA,NA
"York County Transportation Authority","York","PA","3027","30027","Independent Public Agency or Authority of Transit Service","Full Reporter",232045,135,"CB","DO",9,NA,3.26272042797702,NA,0.265672455698939,NA,79.5254683089556,NA,6.4754939697203,NA,12.2809887061621,NA,0.381042179992229,NA,NA,329339,NA,1239643,NA,100940,NA,15588,NA,3253296,NA,425766,NA,"No",NA,NA,NA,NA,NA,NA
"York County Transportation Authority","York","PA","3027","30027","Independent Public Agency or Authority of Transit Service","Full Reporter",232045,135,"DT","PT",6,NA,0.647410061203165,NA,0.0446777167698536,NA,19.173019948647,NA,1.32312857989334,NA,14.4906702492909,NA,1.837216344607,NA,NA,4337,NA,97073,NA,6699,NA,5063,NA,52837,NA,53985,NA,"No",NA,NA,NA,NA,NA,NA
"Peninsula Corridor Joint Powers Board dba: Caltrain","San Carlos","CA","9134","90134","Independent Public Agency or Authority of Transit Service","Full Reporter",3281212,134,"CR","PT",105,NA,4.38803756388272,NA,0.722260707448344,NA,593.755939947109,NA,97.7308373035881,NA,6.07542057685113,NA,0.242878159041194,NA,NA,83351480,NA,115403592,NA,18995161,NA,194362,NA,475150143,NA,6841557,NA,"No",NA,NA,NA,NA,NA,NA
"Peninsula Corridor Joint Powers Board dba: Caltrain","San Carlos","CA","9134","90134","Independent Public Agency or Authority of Transit Service","Full Reporter",3281212,134,"MB","PT",29,NA,0,NA,0,NA,78.3752437964662,NA,15.2932702520035,NA,5.1248191201093,NA,1.46112241114275,NA,NA,0,NA,4058662,NA,791962,NA,51785,NA,2777770,NA,604010,NA,"No",NA,NA,NA,NA,NA,NA
"Island Transit","Coupeville","WA","0R03-013","0R03-00298","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,133,"VP","DO",75,NA,2.06091108469004,NA,0.623171653976384,NA,17.1955076104625,NA,5.19952219102507,NA,3.30713226691172,NA,NA,NA,NA,435081,NA,698172,NA,211111,NA,40602,NA,0,NA,1120067,NA,"No",NA,NA,NA,NA,NA,NA
"Island Transit","Coupeville","WA","0R03-013","0R03-00298","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,133,"MB","DO",43,NA,0,NA,0,NA,148.134599316369,NA,17.8908216229903,NA,8.27992153954582,NA,NA,NA,NA,0,NA,5850576,NA,706598,NA,39495,NA,0,NA,1144752,NA,"No",NA,NA,NA,NA,NA,NA
