"Agency","City","State","Legacy NTD ID","NTD ID","Organization Type","NTD Reporter Type","Primary UZA Population","Agency VOMS","Mode","Type of Service","Mode VOMS","Mode VOMS Questionable","Max Trains in Operation","Max Trains in Operation Questionable","Average Speed (mi/hr)","Average Speed (mi/hr) Questionable","Average Passenger Trip Length (mi)","Average Passenger Trip Length (mi) Questionable","Passengers per Hour","Passengers per Hour Questionable","Scheduled Vehicle Revenue Miles","Scheduled Vehicle Revenue Miles Questionable","Vehicle Miles","Vehicle Miles Questionable","Vehicle Revenue Miles","Vehicle Revenue Miles Questionable","Deadhead Miles","Deadhead Miles Questionable","Vehicle Hours","Vehicle Hours Questionable","Vehicle  
Revenue  
Hours","Vehicle Revenue Hours Questionable","Deadhead Hours","Deadhead Hours Questionable","Train Miles","Train Miles Questionable","Train  
Revenue 
Miles","Train Revenue Miles Questionable","Train Hours","Train Hours Questionable","Train  
Revenue  
Hours","Train Revenue Hours Questionable","Unlinked Passenger Trips","Unlinked Passenger Trips Questionable","Passenger Miles","Passenger Miles Questionable","Directional Route Miles","Directional Route Miles Questionable","Any data questionable","...51","...52","...53","...54","...55","...56","...57","...58","...59","...60","...61","...62","...63","1"
"Brazos Transit District, dba: The District","Bryan","TX","6059","60059","Independent Public Agency or Authority of Transit Service","Full Reporter",171345,65,"MB","DO",17,NA,0,NA,16.8224,NA,6.39,NA,3.6244,NA,911127,NA,936907,NA,904321,NA,32586,NA,55094,NA,53757,NA,1337,NA,0,NA,0,NA,0,NA,0,NA,194839,NA,1245021,NA,314.5,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazos Transit District, dba: The District","Bryan","TX","6059","60059","Independent Public Agency or Authority of Transit Service","Full Reporter",171345,65,"DR","DO",48,NA,0,NA,25.8007,NA,17.24,NA,1.4915,NA,0,NA,1376164,NA,1066343,NA,309821,NA,53810,NA,41330,NA,12480,NA,0,NA,0,NA,0,NA,0,NA,61644,NA,1062743,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Somerset County, dba: Somerset County Transportation","Somerville","NJ","2209","20209","City, County or Local Government Unit or Department of Transportation","Full Reporter",18351295,65,"MB","DO",10,NA,0,NA,20.054,NA,11.3234,NA,2.3921,NA,242602,NA,266990,NA,235695,NA,31295,NA,12737,NA,11753,NA,984,NA,0,NA,0,NA,0,NA,0,NA,28114,NA,318347,NA,1201,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Somerset County, dba: Somerset County Transportation","Somerville","NJ","2209","20209","City, County or Local Government Unit or Department of Transportation","Full Reporter",18351295,65,"DR","DO",55,NA,0,NA,8.1305,NA,2.929,NA,4.5332,NA,0,NA,459652,NA,306169,NA,153483,NA,53147,NA,37657,NA,15490,NA,0,NA,0,NA,0,NA,0,NA,170707,NA,500004,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Florida Regional Transportation Authority, dba: TRI-Rail","Pompano Beach","FL","4077","40077","Independent Public Agency or Authority of Transit Service","Full Reporter",5502379,65,"MB","PT",22,NA,0,NA,10.8131,NA,2.4993,NA,13.2654,NA,612441,NA,832843,NA,605414,NA,227429,NA,64375,NA,55989,NA,8386,NA,0,NA,0,NA,0,NA,0,NA,742714,NA,1856260,NA,113.3,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Florida Regional Transportation Authority, dba: TRI-Rail","Pompano Beach","FL","4077","40077","Independent Public Agency or Authority of Transit Service","Full Reporter",5502379,65,"CR","PT",43,NA,10,NA,27.9588,NA,27.1649,NA,31.1711,NA,3327000,NA,3379135,NA,3159070,NA,220065,NA,125765,NA,112990,NA,12775,NA,1016844,NA,958905,NA,37346,NA,33681,NA,3522017,NA,95675095,NA,142.24,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bergen County, dba: Bergen County Community Transportation","Hackensack","NJ","2192","20192","City, County or Local Government Unit or Department of Transportation","Full Reporter",18351295,64,"MB","DO",5,NA,0,NA,8.4982,NA,9.8288,NA,3.0203,NA,18887,NA,20262,NA,18390,NA,1872,NA,2326,NA,2164,NA,162,NA,0,NA,0,NA,0,NA,0,NA,6536,NA,64241,NA,49,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NW Arkansas Economical Development District, Inc. (NATS), dba: North Arkansas Transportation Service","Harrison","AR","6R01-005","6R01-60189","Private-Non-Profit Corporation","Rural Reporter",0,64,"MB","DO",3,NA,0,NA,9.9744,NA,0,NA,0.8648,NA,0,NA,0,NA,93241,NA,0,NA,0,NA,9348,NA,0,NA,0,NA,0,NA,0,NA,0,NA,8084,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bergen County, dba: Bergen County Community Transportation","Hackensack","NJ","2192","20192","City, County or Local Government Unit or Department of Transportation","Full Reporter",18351295,64,"DR","DO",59,NA,0,NA,5.6575,NA,10.0008,NA,1.0433,NA,0,NA,357213,NA,319442,NA,37771,NA,60220,NA,56463,NA,3757,NA,0,NA,0,NA,0,NA,0,NA,58909,NA,589135,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NW Arkansas Economical Development District, Inc. (NATS), dba: North Arkansas Transportation Service","Harrison","AR","6R01-005","6R01-60189","Private-Non-Profit Corporation","Rural Reporter",0,64,"DR","DO",61,NA,0,NA,8.1405,NA,0,NA,1.303,NA,0,NA,0,NA,520213,NA,0,NA,0,NA,63904,NA,0,NA,0,NA,0,NA,0,NA,0,NA,83264,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DDOT - Progressive Transportation Services Administration","Washington","DC","3112","30112","State Government Unit or Department of Transportation","Full Reporter",4586770,64,"SR","PT",5,NA,5,NA,5.2851,NA,0.7694,NA,24.9936,NA,115848,NA,111871,NA,106769,NA,5102,NA,21675,NA,20202,NA,1473,NA,111871,NA,106769,NA,21675,NA,20202,NA,504920,NA,388475,NA,3.82,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DDOT - Progressive Transportation Services Administration","Washington","DC","3112","30112","State Government Unit or Department of Transportation","Full Reporter",4586770,64,"MB","PT",59,NA,0,NA,5.7812,NA,1.3362,NA,8.5549,NA,1549599,NA,1525156,NA,1355356,NA,169800,NA,256861,NA,234444,NA,22417,NA,0,NA,0,NA,0,NA,0,NA,2005653,NA,2680041,NA,43,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duluth Transit Authority","Duluth","MN","5025","50025","Independent Public Agency or Authority of Transit Service","Full Reporter",120378,64,"MB","DO",56,NA,0,NA,12.4995,NA,5.1829,"W",12.8349,"W",1709670,NA,1828075,NA,1747728,NA,80347,NA,145956,NA,139824,NA,6132,NA,0,NA,0,NA,0,NA,0,NA,1794627,"W",9301406,"W",240,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duluth Transit Authority","Duluth","MN","5025","50025","Independent Public Agency or Authority of Transit Service","Full Reporter",120378,64,"DR","PT",8,NA,0,NA,13.067,NA,4.5793,NA,1.541,NA,0,NA,187227,NA,170564,NA,16663,NA,14035,NA,13053,NA,982,NA,0,NA,0,NA,0,NA,0,NA,20115,NA,92112,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rock Island County Metropolitan Mass Transit District, dba: MetroLink","Moline","IL","5057","50057","Independent Public Agency or Authority of Transit Service","Full Reporter",280051,63,"MB","DO",46,NA,0,NA,14.7124,NA,4.85,"W",16.8482,NA,2470049,NA,2362170,NA,2247613,NA,114557,NA,158336,NA,152770,NA,5566,NA,0,NA,0,NA,0,NA,0,NA,2573899,NA,12483410,"W",296,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rock Island County Metropolitan Mass Transit District, dba: MetroLink","Moline","IL","5057","50057","Independent Public Agency or Authority of Transit Service","Full Reporter",280051,63,"FB","PT",3,NA,0,NA,7.5717,NA,6.7846,NA,19.3669,NA,15067,NA,14699,NA,14674,NA,25,NA,1938,NA,1938,NA,0,NA,0,NA,0,NA,0,NA,0,NA,37533,NA,254646,NA,8.12,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rock Island County Metropolitan Mass Transit District, dba: MetroLink","Moline","IL","5057","50057","Independent Public Agency or Authority of Transit Service","Full Reporter",280051,63,"DR","PT",5,NA,0,NA,14.1127,NA,4.9709,NA,2.1549,NA,0,NA,152484,NA,119337,NA,33147,NA,9358,NA,8456,NA,902,NA,0,NA,0,NA,0,NA,0,NA,18222,NA,90579,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rock Island County Metropolitan Mass Transit District, dba: MetroLink","Moline","IL","5057","50057","Independent Public Agency or Authority of Transit Service","Full Reporter",280051,63,"DR","DO",9,NA,0,NA,11.529,NA,6.3904,NA,4.648,NA,0,NA,142682,NA,114760,NA,27922,NA,11298,NA,9954,NA,1344,NA,0,NA,0,NA,0,NA,0,NA,46266,NA,295659,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"University of Georgia, dba: University of Georgia Transit System","Athens","GA","4180","40180","University","Full Reporter",128754,63,"MB","DO",56,NA,0,NA,8.1756,NA,1.2461,NA,63.5704,NA,589847,NA,587977,NA,558875,NA,29102,NA,70824,NA,68359,NA,2465,NA,0,NA,0,NA,0,NA,0,NA,4345611,NA,5415234,NA,107,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"University of Georgia, dba: University of Georgia Transit System","Athens","GA","4180","40180","University","Full Reporter",128754,63,"DR","DO",7,NA,0,NA,4.8996,NA,1.2819,NA,1.5653,NA,0,NA,34530,NA,28785,NA,5745,NA,8406,NA,5875,NA,2531,NA,0,NA,0,NA,0,NA,0,NA,9196,NA,11788,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coastal Regional Commission, dba: Coastal Regional Coaches","Darien","GA","4R03-118","4R03-41112","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,63,"DR","DO",63,NA,0,NA,15.6386,NA,0,NA,0.9848,NA,0,NA,0,NA,1397993,NA,0,NA,0,NA,89394,NA,0,NA,0,NA,0,NA,0,NA,0,NA,88033,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Endless Mountains Transportation Authority, dba: BeST Transit","Athens","PA","3R04-017","3R04-30170","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,63,"MB","DO",11,NA,0,NA,21.9742,NA,0,NA,4.2037,NA,0,NA,0,NA,468797,NA,0,NA,0,NA,21334,NA,0,NA,0,NA,0,NA,0,NA,0,NA,89681,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Endless Mountains Transportation Authority, dba: BeST Transit","Athens","PA","3R04-017","3R04-30170","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,63,"DR","DO",52,NA,0,NA,24.579,NA,0,NA,1.5029,NA,0,NA,0,NA,1204812,NA,0,NA,0,NA,49018,NA,0,NA,0,NA,0,NA,0,NA,0,NA,73667,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"County of Hawaii Mass Transit Agency","Hilo","HI","9R03-002","9R03-91080","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,62,"DR","TX",19,NA,0,NA,15.214,NA,0,NA,6.3221,NA,0,NA,0,NA,228880,NA,0,NA,0,NA,15044,NA,0,NA,0,NA,0,NA,0,NA,0,NA,95109,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"County of Hawaii Mass Transit Agency","Hilo","HI","9R03-002","9R03-91080","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,62,"DR","PT",23,NA,0,NA,16.9648,NA,0,NA,2.0546,NA,0,NA,0,NA,405034,NA,0,NA,0,NA,23875,NA,0,NA,0,NA,0,NA,0,NA,0,NA,49054,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"County of Hawaii Mass Transit Agency","Hilo","HI","9R03-002","9R03-91080","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,62,"CB","DO",20,NA,0,NA,28.3896,NA,0,NA,6.5645,NA,0,NA,0,NA,1802231,NA,0,NA,0,NA,63482,NA,0,NA,0,NA,0,NA,0,NA,0,NA,416726,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Greater Lafayette Public Transportation Corporation, dba: CityBus","Lafayette","IN","5051","50051","Independent Public Agency or Authority of Transit Service","Full Reporter",147725,61,"MB","DO",56,NA,0,NA,12.5906,NA,2.646,NA,18.7021,NA,1546584,NA,1620989,NA,1549956,NA,71033,NA,128140,NA,123104,NA,5036,NA,0,NA,0,NA,0,NA,0,NA,2302309,NA,6091941,NA,154.2,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Greater Lafayette Public Transportation Corporation, dba: CityBus","Lafayette","IN","5051","50051","Independent Public Agency or Authority of Transit Service","Full Reporter",147725,61,"DR","DO",5,NA,0,NA,12.2012,NA,5.8306,NA,3.0485,NA,0,NA,106297,NA,90155,NA,16142,NA,8540,NA,7389,NA,1151,NA,0,NA,0,NA,0,NA,0,NA,22525,NA,131334,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SouthWest Transit","Eden Prairie","MN","5221","50518","Independent Public Agency or Authority of Transit Service","Full Reporter",2650890,61,"MB","PT",46,NA,0,NA,25.6381,NA,20.35,NA,15.6764,NA,339274,NA,572385,NA,323297,NA,249088,NA,21156,NA,12610,NA,8546,NA,0,NA,0,NA,0,NA,0,NA,197679,NA,4022768,NA,204.42,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SouthWest Transit","Eden Prairie","MN","5221","50518","Independent Public Agency or Authority of Transit Service","Full Reporter",2650890,61,"DR","PT",15,NA,0,NA,15.944,NA,5.73,NA,2.1319,NA,0,NA,431297,NA,388889,NA,42408,NA,29211,NA,24391,NA,4820,NA,0,NA,0,NA,0,NA,0,NA,51999,NA,297954,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Greater Bridgeport Transit Authority","Bridgeport","CT","1050","10050","Independent Public Agency or Authority of Transit Service","Full Reporter",923311,60,"MB","DO",39,NA,0,NA,10.9701,NA,3.13,NA,29.092,NA,1852231,NA,1590921,NA,1566294,NA,24627,NA,144496,NA,142779,NA,1717,NA,0,NA,0,NA,0,NA,0,NA,4153733,NA,13001184,NA,307,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Greater Bridgeport Transit Authority","Bridgeport","CT","1050","10050","Independent Public Agency or Authority of Transit Service","Full Reporter",923311,60,"DR","PT",21,NA,0,NA,12.4809,NA,6.1413,NA,2.4089,NA,0,NA,481349,NA,414741,NA,66608,NA,38858,NA,33230,NA,5628,NA,0,NA,0,NA,0,NA,0,NA,80047,NA,491596,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tompkins Consolidated Area Transit","Ithaca","NY","2145","20145","Private-Non-Profit Corporation","Full Reporter",53661,60,"MB","DO",42,NA,0,NA,12.6675,NA,3.02,NA,14.5383,NA,1285758,NA,1281770,NA,1269716,NA,12054,NA,101036,NA,100234,NA,802,NA,0,NA,0,NA,0,NA,0,NA,1457234,NA,4400847,NA,360.3,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tompkins Consolidated Area Transit","Ithaca","NY","2145","20145","Private-Non-Profit Corporation","Full Reporter",53661,60,"DR","PT",18,NA,0,NA,15.9612,NA,9.149,NA,1.823,NA,0,NA,331420,NA,290318,NA,41102,NA,20245,NA,18189,NA,2056,NA,0,NA,0,NA,0,NA,0,NA,33159,NA,303372,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Shreveport, dba: Shreveport Area Transit System","Shreveport","LA","6024","60024","City, County or Local Government Unit or Department of Transportation","Full Reporter",298317,60,"MB","DO",41,NA,0,NA,15.4469,NA,6.2329,NA,11.8889,NA,1627598,NA,1738484,NA,1629558,NA,108926,NA,110312,NA,105494,NA,4818,NA,0,NA,0,NA,0,NA,0,NA,1254208,NA,7817345,NA,312.8,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Shreveport, dba: Shreveport Area Transit System","Shreveport","LA","6024","60024","City, County or Local Government Unit or Department of Transportation","Full Reporter",298317,60,"DR","DO",19,NA,0,NA,17.2592,NA,8.2816,NA,1.8496,NA,0,NA,580124,NA,485813,NA,94311,NA,33843,NA,28148,NA,5695,NA,0,NA,0,NA,0,NA,0,NA,52062,NA,431155,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mayor and City Council Town of Ocean City, dba: Ocean City Transportation","Ocean City","MD","3R03-026","3R03-30155","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,59,"MB","DO",57,NA,0,NA,10.0684,NA,0,NA,27.6684,NA,0,NA,0,NA,584219,NA,0,NA,0,NA,58025,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1605458,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mayor and City Council Town of Ocean City, dba: Ocean City Transportation","Ocean City","MD","3R03-026","3R03-30155","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,59,"DR","DO",2,NA,0,NA,9.0977,NA,0,NA,1.4599,NA,0,NA,0,NA,33434,NA,0,NA,0,NA,3675,NA,0,NA,0,NA,0,NA,0,NA,0,NA,5365,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Yuma County Intergovernmental Public Transportation Authority","Yuma","AZ","9233","90233","Independent Public Agency or Authority of Transit Service","Full Reporter",135267,59,"VP","PT",35,NA,0,NA,36.8678,NA,27.9392,NA,6.3959,NA,0,NA,394412,NA,394412,NA,0,NA,10698,NA,10698,NA,0,NA,0,NA,0,NA,0,NA,0,NA,68423,NA,1911685,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Yuma County Intergovernmental Public Transportation Authority","Yuma","AZ","9233","90233","Independent Public Agency or Authority of Transit Service","Full Reporter",135267,59,"MB","PT",19,NA,0,NA,21.3876,NA,9.894,NA,11.8497,NA,618966,NA,754995,NA,678970,NA,76025,NA,35225,NA,31746,NA,3479,NA,0,NA,0,NA,0,NA,0,NA,376181,NA,3721953,NA,344,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Yuma County Intergovernmental Public Transportation Authority","Yuma","AZ","9233","90233","Independent Public Agency or Authority of Transit Service","Full Reporter",135267,59,"DR","PT",5,NA,0,NA,19.4992,NA,8.3635,NA,2.4589,NA,0,NA,115940,NA,82774,NA,33166,NA,5595,NA,4245,NA,1350,NA,0,NA,0,NA,0,NA,0,NA,10438,NA,87298,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Wichita, dba: Wichita Transit","Wichita","KS","7015","70015","City, County or Local Government Unit or Department of Transportation","Full Reporter",472870,59,"MB","DO",39,NA,0,NA,13.6223,NA,5.9149,NA,6.1781,NA,1698434,NA,1718388,NA,1698810,NA,19578,NA,126379,NA,124708,NA,1671,NA,0,NA,0,NA,0,NA,0,NA,770461,NA,4557233,NA,291.7,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lakeland Bus Lines, Inc.","Dover","NJ","2163","20163","Private-For-Profit Corporation","Full Reporter",18351295,59,"CB","DO",59,NA,0,NA,17.9277,"Q",34.3602,"Q",11.0542,"Q",578160,NA,1100368,NA,623201,NA,477167,NA,37230,"Q",34762,"Q",2468,NA,0,NA,0,NA,0,NA,0,NA,384265,NA,13203423,"Q",356,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Wichita, dba: Wichita Transit","Wichita","KS","7015","70015","City, County or Local Government Unit or Department of Transportation","Full Reporter",472870,59,"DR","DO",20,NA,0,NA,20.2516,NA,9.2238,NA,2.2492,NA,0,NA,624468,NA,538714,NA,85754,NA,32432,NA,26601,NA,5831,NA,0,NA,0,NA,0,NA,0,NA,59832,NA,551877,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clallam Transit System","Port Angeles","WA","0R03-009","0R03-00303","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,59,"VP","DO",19,NA,0,NA,30.0007,NA,0,NA,3.6442,NA,0,NA,0,NA,442031,NA,0,NA,0,NA,14734,NA,0,NA,0,NA,0,NA,0,NA,0,NA,53694,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clallam Transit System","Port Angeles","WA","0R03-009","0R03-00303","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,59,"MB","DO",20,NA,0,NA,21.5141,NA,0,NA,8.7317,NA,0,NA,0,NA,1045523,NA,0,NA,0,NA,48597,NA,0,NA,0,NA,0,NA,0,NA,0,NA,424336,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clallam Transit System","Port Angeles","WA","0R03-009","0R03-00303","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,59,"DR","DO",20,NA,0,NA,10.9835,NA,0,NA,1.5291,NA,0,NA,0,NA,198648,NA,0,NA,0,NA,18086,NA,0,NA,0,NA,0,NA,0,NA,0,NA,27655,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rolling Plains Management Corporation / SHARP Lines, dba: SHARP Lines","Crowell","TX","6R05-008","6R05-60143","Other Publicly-Owned or Privately Chartered Corporation","Rural Reporter",0,58,"DR","DO",58,NA,0,NA,20.025,NA,0,NA,3.6592,NA,0,NA,0,NA,784298,NA,0,NA,0,NA,39166,NA,0,NA,0,NA,0,NA,0,NA,0,NA,143315,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Yakima, dba: Yakima Transit","Yakima","WA","6","6","City, County or Local Government Unit or Department of Transportation","Full Reporter",129534,58,"VP","DO",12,NA,0,NA,45.0295,NA,49.285,NA,5.5308,NA,0,NA,53360,NA,53360,NA,0,NA,1185,NA,1185,NA,0,NA,0,NA,0,NA,0,NA,0,NA,6554,NA,323014,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Yakima, dba: Yakima Transit","Yakima","WA","6","6","City, County or Local Government Unit or Department of Transportation","Full Reporter",129534,58,"MB","DO",20,NA,0,NA,11.7085,NA,4.1966,NA,8.9391,NA,717128,NA,728834,NA,703036,NA,25798,NA,61646,NA,60045,NA,1601,NA,0,NA,0,NA,0,NA,0,NA,536746,NA,2252508,NA,126.2,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Yakima, dba: Yakima Transit","Yakima","WA","6","6","City, County or Local Government Unit or Department of Transportation","Full Reporter",129534,58,"DR","PT",24,NA,0,NA,10.1514,NA,3.084,NA,2.1241,NA,0,NA,188032,NA,176401,NA,11631,NA,18364,NA,17377,NA,987,NA,0,NA,0,NA,0,NA,0,NA,36910,NA,113830,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Yakima, dba: Yakima Transit","Yakima","WA","6","6","City, County or Local Government Unit or Department of Transportation","Full Reporter",129534,58,"CB","PT",2,NA,0,NA,34.7999,NA,33.1406,NA,2.8233,NA,143433,NA,145230,NA,142749,NA,2481,NA,4315,NA,4102,NA,213,NA,0,NA,0,NA,0,NA,0,NA,11581,NA,383801,NA,43.6,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North Iowa Area Council of Governments","Mason City","IA","7R01-002","7R01-70185","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,58,"DR","DO",58,NA,0,NA,13.025,NA,0,NA,3.3472,NA,0,NA,0,NA,875580,NA,0,NA,0,NA,67223,NA,0,NA,0,NA,0,NA,0,NA,0,NA,225011,NA,0,NA,0,"Q","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Paducah Transit Authority","Paducah","KY","4R04-012","4R04-41013","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,58,"MB","DO",9,NA,0,NA,12.9231,NA,0,NA,9.5185,NA,0,NA,0,NA,184270,NA,0,NA,0,NA,14259,NA,0,NA,0,NA,0,NA,0,NA,0,NA,135725,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Paducah Transit Authority","Paducah","KY","4R04-012","4R04-41013","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,58,"DR","DO",49,NA,0,NA,17.4701,NA,0,NA,1.8093,NA,0,NA,0,NA,776004,NA,0,NA,0,NA,44419,NA,0,NA,0,NA,0,NA,0,NA,0,NA,80369,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rio Metro Regional Transit District","Albuquerque","NM","6111","60111","Independent Public Agency or Authority of Transit Service","Full Reporter",741318,58,"MB","DO",5,NA,0,NA,18.5182,NA,11.6778,NA,1.8234,NA,161763,NA,191710,NA,161627,NA,30083,NA,9830,NA,8728,NA,1102,NA,0,NA,0,NA,0,NA,0,NA,15915,NA,185852,NA,131.2,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Senior Citizens United Community Services of Camden County, Inc.","Audubon","NJ","2204","20204","Private-Non-Profit Corporation","Full Reporter",5441567,58,"DR","DO",58,NA,0,NA,11.9196,NA,7.2823,"Q",1.8398,NA,0,NA,466477,NA,338768,NA,127709,NA,32398,NA,28421,NA,3977,NA,0,NA,0,NA,0,NA,0,NA,52290,NA,380789,"Q",0,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
