"Name","City","State","Legacy NTD ID","NTD ID","Organization Type","Reporter Type","Primary UZA 
 Population","Agency VOMS","Mode","TOS","Mode VOMS","Ratios:","Fare Revenues per Unlinked Passenger Trip","Fare Revenues per Unlinked Passenger Trip Questionable","Fare Revenues per Total Operating Expense (Recovery Ratio)","Fare Revenues per Total Operating Expense (Recovery Ratio) Questionable","Cost per 
 Hour","Cost per Hour Questionable","Passengers per Hour","Passengers per Hour Questionable","Cost per Passenger","Cost per Passenger Questionable","Cost per Passenger Mile","Cost per Passenger Mile Questionable","Source Data:","Fare Revenues Earned","Fare Revenues Earned Questionable","Total Operating Expenses","Total Operating Expenses Questionable","Unlinked Passenger Trips","Unlinked Passenger Trips Questionable","Vehicle Revenue Hours","Vehicle Revenue Hours Questionable","Passenger Miles","Passenger Miles Questionable","Vehicle Revenue Miles","Vehicle Revenue Miles Questionable","Any data questionable?","...40","...41","...42","1","...44","...45"
"Mass Transportation Authority","Flint","MI","5032","50032","Independent Public Agency or Authority of Transit Service","Full Reporter",356218,202,"MB","DO",99,NA,1.0342,NA,0.2776,NA,94.5835,NA,25.3914,NA,3.725,NA,0.5907,NA,NA,5013379,NA,18057129,NA,4847530,NA,190912,NA,30570740,NA,3351686,NA,"No",NA,NA,NA,NA,NA,NA
"Indianapolis and Marion County Public Transportation","Indianapolis","IN","5050","50050","Independent Public Agency or Authority of Transit Service","Full Reporter",1487483,202,"DR","PT",66,NA,3.8079,NA,0.1189,NA,54.2505,NA,1.6933,NA,32.0382,NA,2.6012,NA,NA,1148057,NA,9659240,NA,301491,NA,178049,NA,3713384,NA,2928956,NA,"No",NA,NA,NA,NA,NA,NA
"Mass Transportation Authority","Flint","MI","5032","50032","Independent Public Agency or Authority of Transit Service","Full Reporter",356218,202,"DR","PT",2,NA,2.0596,NA,0.0652,NA,45.8589,NA,1.4511,NA,31.6018,NA,1.6516,NA,NA,7433,NA,114051,NA,3609,NA,2487,NA,69056,NA,44348,NA,"No",NA,NA,NA,NA,NA,NA
"Hillsborough Area Regional Transit Authority","Tampa","FL","4041","40041","Independent Public Agency or Authority of Transit Service","Full Reporter",2441770,201,"MB","DO",162,NA,0.9931,NA,0.2057,NA,102.8313,NA,21.2985,NA,4.8281,NA,0.8927,NA,NA,13984171,NA,67985779,NA,14081260,NA,661139,NA,76153397,NA,8385009,NA,"No",NA,NA,NA,NA,NA,NA
"Hillsborough Area Regional Transit Authority","Tampa","FL","4041","40041","Independent Public Agency or Authority of Transit Service","Full Reporter",2441770,201,"DR","DO",36,NA,3.9003,NA,0.1061,NA,58.8638,NA,1.6008,NA,36.771,NA,4.0414,NA,NA,604772,NA,5701608,NA,155057,NA,96861,NA,1410792,NA,1420606,NA,"No",NA,NA,NA,NA,NA,NA
"Hillsborough Area Regional Transit Authority","Tampa","FL","4041","40041","Independent Public Agency or Authority of Transit Service","Full Reporter",2441770,201,"SR","DO",3,NA,1.9766,NA,0.3553,NA,129.729,NA,23.321,NA,5.5628,NA,3.1613,NA,NA,566665,NA,1594758,NA,286685,NA,12293,NA,504470,NA,66163,NA,"No",NA,NA,NA,NA,NA,NA
"Long Beach Transit","Long Beach","CA","9023","90023","Other Publicly-Owned or Privately Chartered Corporation","Full Reporter",12150996,197,"MB","DO",187,NA,0.6335,NA,0.209,NA,111.7845,NA,36.8796,NA,3.0311,NA,0.9426,NA,NA,16642304,NA,79632011,NA,26271977,NA,712371,NA,84483637,NA,6946038,NA,"No",NA,NA,NA,NA,NA,NA
"Long Beach Transit","Long Beach","CA","9023","90023","Other Publicly-Owned or Privately Chartered Corporation","Full Reporter",12150996,197,"DR","PT",10,NA,1.6911,NA,0.0898,NA,41.4987,NA,2.2037,NA,18.8313,NA,4.1122,NA,NA,87062,NA,969492,NA,51483,NA,23362,NA,235758,NA,288367,NA,"No",NA,NA,NA,NA,NA,NA
"Southern California Regional Rail Authority dba: Metrolink","Los Angeles","CA","9151","90151","Independent Public Agency or Authority of Transit Service","Full Reporter",12150996,195,"CR","PT",195,NA,6.1421,NA,0.3876,NA,609.2877,NA,38.4511,NA,15.8458,NA,0.5128,NA,NA,84505943,NA,218012890,NA,13758419,NA,357816,NA,425150283,NA,13089698,NA,"No",NA,NA,NA,NA,NA,NA
"South Central Tennessee Development District","Mt. Pleasant","TN","4R08-007","4R08-40954","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,193,"DR","DO",187,NA,1.1569,NA,0.0469,NA,49.4087,NA,2.0048,NA,24.6455,NA,0,NA,NA,282883,NA,6026181,NA,244514,NA,121966,NA,0,NA,2940914,NA,"No",NA,NA,NA,NA,NA,NA
"City of Albuquerque Transit Department","Albuquerque","NM","6019","60019","City, County or Local Government Unit or Department of Transportation","Full Reporter",741318,193,"MB","DO",131,NA,0.3251,NA,0.0862,NA,106.6865,NA,28.2815,NA,3.7723,NA,1.1403,NA,NA,3713680,NA,43090794,NA,11422932,NA,403901,NA,37789792,NA,5463320,NA,"No",NA,NA,NA,NA,NA,NA
"City of Albuquerque Transit Department","Albuquerque","NM","6019","60019","City, County or Local Government Unit or Department of Transportation","Full Reporter",741318,193,"DR","DO",62,NA,1.3409,NA,0.0413,NA,72.3633,NA,2.2308,NA,32.4383,NA,3.3864,NA,NA,346241,NA,8376125,NA,258217,NA,115751,NA,2473461,NA,2020638,NA,"No",NA,NA,NA,NA,NA,NA
"South Central Tennessee Development District","Mt. Pleasant","TN","4R08-007","4R08-40954","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,193,"MB","DO",6,NA,1.2869,NA,0.0469,NA,21.7203,NA,0.7923,NA,27.4148,NA,0,NA,NA,35548,NA,757278,NA,27623,NA,34865,NA,0,NA,386165,NA,"No",NA,NA,NA,NA,NA,NA
"Fort Worth Transportation Authority","Fort Worth","TX","6007","60007","Independent Public Agency or Authority of Transit Service","Full Reporter",5121892,192,"MB","DO",108,NA,0.6558,NA,0.1251,NA,104.954,NA,20.0253,NA,5.2411,NA,1.9119,NA,NA,4491606,NA,35895528,NA,6848881,NA,342012,NA,18775101,NA,4196508,NA,"No",NA,NA,NA,NA,NA,NA
"Fort Worth Transportation Authority","Fort Worth","TX","6007","60007","Independent Public Agency or Authority of Transit Service","Full Reporter",5121892,192,"DR","PT",46,NA,3.3045,NA,0.0926,NA,71.1054,NA,1.9919,NA,35.6964,NA,3.6934,NA,NA,760312,NA,8213245,NA,230086,NA,115508,NA,2223773,NA,1992000,NA,"No",NA,NA,NA,NA,NA,NA
"Fort Worth Transportation Authority","Fort Worth","TX","6007","60007","Independent Public Agency or Authority of Transit Service","Full Reporter",5121892,192,"DR","DO",34,NA,2.3622,NA,0.0551,NA,81.2399,NA,1.8942,NA,42.8891,NA,4.5934,NA,NA,363397,NA,6597979,NA,153838,NA,81216,NA,1436389,NA,1409893,NA,"No",NA,NA,NA,NA,NA,NA
"Fort Worth Transportation Authority","Fort Worth","TX","6007","60007","Independent Public Agency or Authority of Transit Service","Full Reporter",5121892,192,"MB","PT",4,NA,0.0442,NA,0.0084,NA,67.6209,NA,12.8609,NA,5.2579,NA,1.9189,NA,NA,3483,NA,414584,NA,78850,NA,6131,NA,216049,NA,53229,NA,"No",NA,NA,NA,NA,NA,NA
"KI BOIS Community Action Foundation, Inc.","Stigler","OK","6R04-010","6R04-60172","Private-Non-Profit Corporation","Rural Reporter",0,190,"DR","DO",190,NA,0.7885,NA,0.0663,NA,29.3514,NA,2.4666,NA,11.8994,NA,0,NA,NA,524795,NA,7919861,NA,665570,NA,269829,NA,0,NA,5144994,NA,"No",NA,NA,NA,NA,NA,NA
"Mass Transit Department - City of El Paso","El Paso","TX","6006","60006","City, County or Local Government Unit or Department of Transportation","Full Reporter",803086,186,"MB","DO",125,NA,0.6748,NA,0.158,NA,88.4192,NA,20.7094,NA,4.2695,NA,0.8003,NA,NA,8330246,NA,52707914,NA,12345156,NA,596114,NA,65860541,NA,7573558,NA,"No",NA,NA,NA,NA,NA,NA
"Mass Transit Department - City of El Paso","El Paso","TX","6006","60006","City, County or Local Government Unit or Department of Transportation","Full Reporter",803086,186,"DR","PT",61,NA,1.9436,NA,0.0673,NA,61.8756,NA,2.1427,NA,28.8778,NA,2.9147,NA,NA,620039,NA,9212466,NA,319015,NA,148887,NA,3160658,NA,2622098,NA,"No",NA,NA,NA,NA,NA,NA
"York County Transportation Authority","York","PA","3027","30027","Independent Public Agency or Authority of Transit Service","Full Reporter",232045,178,"DR","DO",103,NA,20.2727,NA,1.073,NA,52.2619,NA,2.7663,NA,18.8927,NA,1.5878,NA,NA,8362640,NA,7793351,NA,412507,NA,149121,NA,4908120,NA,2660728,NA,"No",NA,NA,NA,NA,NA,NA
"Greater Dayton Regional Transit Authority","Dayton","OH","5017","50017","Independent Public Agency or Authority of Transit Service","Full Reporter",724091,178,"MB","DO",98,NA,0.8782,NA,0.1539,NA,116.6609,NA,20.4435,NA,5.7065,NA,1.0151,NA,NA,6688474,NA,43461653,NA,7616147,NA,372547,NA,42814077,NA,5884752,NA,"No",NA,NA,NA,NA,NA,NA
"Greater Dayton Regional Transit Authority","Dayton","OH","5017","50017","Independent Public Agency or Authority of Transit Service","Full Reporter",724091,178,"DR","DO",54,NA,3.68,NA,0.0568,NA,121.4518,NA,1.8759,NA,64.7425,NA,7.611,NA,NA,802779,NA,14123514,NA,218149,NA,116289,NA,1855664,NA,1777856,NA,"No",NA,NA,NA,NA,NA,NA
"York County Transportation Authority","York","PA","3027","30027","Independent Public Agency or Authority of Transit Service","Full Reporter",232045,178,"MB","DO",35,NA,0.981,NA,0.1733,NA,85.1515,NA,15.0405,NA,5.6615,NA,1.5097,NA,NA,1524490,NA,8798360,NA,1554071,NA,103326,NA,5827766,NA,1238076,NA,"No",NA,NA,NA,NA,NA,NA
"Greater Dayton Regional Transit Authority","Dayton","OH","5017","50017","Independent Public Agency or Authority of Transit Service","Full Reporter",724091,178,"TB","DO",26,NA,0.4812,NA,0.1076,NA,115.0272,NA,25.7338,NA,4.4699,NA,1.4787,NA,NA,1029209,NA,9560830,NA,2138941,NA,83118,NA,6465833,NA,906749,NA,"No",NA,NA,NA,NA,NA,NA
"York County Transportation Authority","York","PA","3027","30027","Independent Public Agency or Authority of Transit Service","Full Reporter",232045,178,"DT","PT",18,NA,0.8121,NA,0.0446,NA,31.6966,NA,1.7391,NA,18.2263,NA,1.8002,NA,NA,20615,NA,462675,NA,25385,NA,14597,NA,257017,NA,232595,NA,"No",NA,NA,NA,NA,NA,NA
"York County Transportation Authority","York","PA","3027","30027","Independent Public Agency or Authority of Transit Service","Full Reporter",232045,178,"DR","PT",13,NA,0.2106,NA,0.007,NA,38.1554,NA,1.2616,NA,30.2447,NA,1.8555,NA,NA,4609,NA,661844,NA,21883,NA,17346,NA,356684,NA,283882,NA,"No",NA,NA,NA,NA,NA,NA
"York County Transportation Authority","York","PA","3027","30027","Independent Public Agency or Authority of Transit Service","Full Reporter",232045,178,"CB","DO",9,NA,3.1857,NA,0.2261,NA,94.684,NA,6.7198,NA,14.0902,NA,0.5732,NA,NA,289816,NA,1281832,NA,90973,NA,13538,NA,2236116,NA,397633,NA,"No",NA,NA,NA,NA,NA,NA
"Capital Area Transportation Authority","Lansing","MI","5036","50036","Independent Public Agency or Authority of Transit Service","Full Reporter",313532,176,"MB","DO",76,NA,0.6094,NA,0.2156,NA,114.8994,NA,40.6561,NA,2.8261,NA,0.9129,NA,NA,6280800,NA,29125497,NA,10305800,NA,253487,NA,31903013,NA,3245202,NA,"No",NA,NA,NA,NA,NA,NA
"Capital Area Transportation Authority","Lansing","MI","5036","50036","Independent Public Agency or Authority of Transit Service","Full Reporter",313532,176,"DR","PT",63,NA,0.4815,NA,0.0224,NA,54.547,NA,2.538,NA,21.4917,NA,3.278,"Q",NA,165400,NA,7382391,NA,343499,NA,135340,NA,2252080,"Q",2162605,NA,"Yes",NA,NA,NA,NA,NA,NA
"Clark County Public Transportation Benefit Area Authority","Vancouver","WA","24","24","Independent Public Agency or Authority of Transit Service","Full Reporter",1849898,176,"MB","DO",56,NA,0.7109,NA,0.1155,NA,131.8205,NA,21.4094,NA,6.1571,NA,1.3627,"W",NA,3432785,NA,29731580,NA,4828803,NA,225546,NA,21818184,"W",3056620,NA,"Yes",NA,NA,NA,NA,NA,NA
"Clark County Public Transportation Benefit Area Authority","Vancouver","WA","24","24","Independent Public Agency or Authority of Transit Service","Full Reporter",1849898,176,"DR","DO",46,NA,1.5965,NA,0.0341,NA,123.1466,NA,2.634,NA,46.7527,NA,6.39,"W",NA,398374,NA,11666292,NA,249532,NA,94735,NA,1825707,"W",1418913,"W","Yes",NA,NA,NA,NA,NA,NA
"Clark County Public Transportation Benefit Area Authority","Vancouver","WA","24","24","Independent Public Agency or Authority of Transit Service","Full Reporter",1849898,176,"CB","DO",41,NA,4.3721,NA,0.5544,NA,184.6029,NA,23.41,NA,7.8856,NA,0.6857,"W",NA,3468331,NA,6255639,NA,793296,NA,33887,NA,9122388,"W",796664,NA,"Yes",NA,NA,NA,NA,NA,NA
"Capital Area Transportation Authority","Lansing","MI","5036","50036","Independent Public Agency or Authority of Transit Service","Full Reporter",313532,176,"DR","DO",37,NA,5.2694,NA,0.1306,NA,110.1686,NA,2.7295,NA,40.3618,NA,6.9619,NA,NA,818019,NA,6265731,NA,155239,NA,56874,NA,9e+05,NA,753655,NA,"No",NA,NA,NA,NA,NA,NA
"Clark County Public Transportation Benefit Area Authority","Vancouver","WA","24","24","Independent Public Agency or Authority of Transit Service","Full Reporter",1849898,176,"VP","DO",33,NA,3.2164,NA,0.4486,NA,43.8844,NA,6.1212,NA,7.1692,NA,0.2657,NA,NA,221495,NA,493700,NA,68864,NA,11250,NA,1858333,NA,388685,NA,"No",NA,NA,NA,NA,NA,NA
"Lehigh and Northampton Transportation Authority","Allentown","PA","3010","30010","Independent Public Agency or Authority of Transit Service","Full Reporter",664651,175,"DR","PT",104,NA,2.2226,NA,0.0783,NA,62.3536,NA,2.1977,NA,28.3725,NA,2.0184,NA,NA,913399,NA,11660131,NA,410966,NA,187000,NA,5776838,NA,2763986,NA,"No",NA,NA,NA,NA,NA,NA
"Lehigh and Northampton Transportation Authority","Allentown","PA","3010","30010","Independent Public Agency or Authority of Transit Service","Full Reporter",664651,175,"MB","DO",71,NA,0.9836,NA,0.188,NA,113.8544,NA,21.7612,NA,5.232,NA,1.0638,NA,NA,4843106,NA,25761275,NA,4923795,NA,226265,NA,24215816,NA,2814812,NA,"No",NA,NA,NA,NA,NA,NA
"Rural Transit Enterprises Coordinated, Inc.","Mt. Vernon","KY","4R04-019","4R04-40941","Private-Non-Profit Corporation","Rural Reporter",0,173,"DR","DO",173,NA,0.336,NA,0.0216,NA,29.809,NA,1.915,NA,15.5659,NA,0,NA,NA,225606,NA,10450813,NA,671393,NA,350593,NA,0,NA,7356288,NA,"No",NA,NA,NA,NA,NA,NA
"Santa Monica's Big Blue Bus","Santa Monica","CA","9008","90008","City, County or Local Government Unit or Department of Transportation","Full Reporter",12150996,173,"MB","DO",167,NA,0.7746,NA,0.1768,NA,138.1143,NA,31.5246,NA,4.3812,NA,1.0348,NA,NA,12841034,NA,72626314,NA,16576943,NA,525842,NA,70181023,NA,4862782,NA,"No",NA,NA,NA,NA,NA,NA
"Santa Monica's Big Blue Bus","Santa Monica","CA","9008","90008","City, County or Local Government Unit or Department of Transportation","Full Reporter",12150996,173,"DR","PT",6,NA,0,NA,0,NA,46.0583,NA,2.4178,NA,19.0496,NA,7.6572,NA,NA,0,NA,463439,NA,24328,NA,10062,NA,60523,NA,66298,NA,"No",NA,NA,NA,NA,NA,NA
"Montachusett Regional Transit Authority","Fitchburg","MA","1061","10061","Independent Public Agency or Authority of Transit Service","Full Reporter",116960,170,"DR","PT",143,NA,10.2266,NA,0.3981,NA,68.0498,NA,2.6491,NA,25.6883,NA,2.1715,NA,NA,4076528,NA,10239855,NA,398620,NA,150476,NA,4715675,NA,2261484,NA,"No",NA,NA,NA,NA,NA,NA
"Wichita Transit","Wichita","KS","7015","70015","City, County or Local Government Unit or Department of Transportation","Full Reporter",472870,170,"DR","PT",107,NA,2.7685,NA,0.2827,NA,66.1212,NA,6.7514,NA,9.7937,NA,1.7032,NA,NA,318374,NA,1126242,NA,114997,NA,17033,NA,661233,NA,361447,NA,"No",NA,NA,NA,NA,NA,NA
"Mountain Metropolitan Transit","Colorado Springs","CO","8005","80005","City, County or Local Government Unit or Department of Transportation","Full Reporter",559409,170,"DR","PT",84,NA,2.045,NA,0.0669,NA,61.4439,NA,2.0105,NA,30.5618,NA,3.2327,NA,NA,393817,NA,5885338,NA,192572,NA,95784,NA,1820542,NA,1329810,NA,"No",NA,NA,NA,NA,NA,NA
"Mountain Metropolitan Transit","Colorado Springs","CO","8005","80005","City, County or Local Government Unit or Department of Transportation","Full Reporter",559409,170,"MB","PT",40,NA,0.842,NA,0.2006,NA,87.072,NA,20.747,NA,4.1968,NA,1.1421,NA,NA,2627171,NA,13095543,NA,3120334,NA,150399,NA,11466407,NA,1979621,NA,"No",NA,NA,NA,NA,NA,NA
"Wichita Transit","Wichita","KS","7015","70015","City, County or Local Government Unit or Department of Transportation","Full Reporter",472870,170,"MB","DO",38,NA,1.1514,NA,0.1455,NA,84.0723,NA,10.6264,NA,7.9116,NA,1.2802,NA,NA,1420689,NA,9762142,NA,1233899,NA,116116,NA,7625496,NA,1648115,NA,"No",NA,NA,NA,NA,NA,NA
"Mountain Metropolitan Transit","Colorado Springs","CO","8005","80005","City, County or Local Government Unit or Department of Transportation","Full Reporter",559409,170,"VP","DO",34,NA,5.6614,NA,0.4861,NA,41.406,NA,3.5556,NA,11.6454,NA,0.181,NA,NA,278552,NA,572976,NA,49202,NA,13838,NA,3165135,NA,698672,NA,"No",NA,NA,NA,NA,NA,NA
"Wichita Transit","Wichita","KS","7015","70015","City, County or Local Government Unit or Department of Transportation","Full Reporter",472870,170,"DR","DO",23,NA,3.1409,NA,0.1058,NA,70.6425,NA,2.3788,NA,29.6962,NA,3.0573,NA,NA,217322,NA,2054707,NA,69191,NA,29086,NA,672073,NA,564037,NA,"No",NA,NA,NA,NA,NA,NA
"Montachusett Regional Transit Authority","Fitchburg","MA","1061","10061","Independent Public Agency or Authority of Transit Service","Full Reporter",116960,170,"MB","PT",19,NA,0.9475,NA,0.1215,NA,121.0388,NA,15.5255,NA,7.7961,NA,1.7022,NA,NA,656349,NA,5400389,NA,692701,NA,44617,NA,3172571,NA,698883,NA,"No",NA,NA,NA,NA,NA,NA
"Mountain Metropolitan Transit","Colorado Springs","CO","8005","80005","City, County or Local Government Unit or Department of Transportation","Full Reporter",559409,170,"DT","PT",12,NA,3.0647,NA,0.1619,NA,46.9209,NA,2.4794,NA,18.924,NA,3.961,NA,NA,31588,NA,195050,NA,10307,NA,4157,NA,49243,NA,29899,NA,"No",NA,NA,NA,NA,NA,NA
"Montachusett Regional Transit Authority","Fitchburg","MA","1061","10061","Independent Public Agency or Authority of Transit Service","Full Reporter",116960,170,"DT","PT",8,NA,1.9962,NA,0.2812,NA,21.4271,NA,3.0189,NA,7.0977,NA,1.0006,NA,NA,21068,NA,74909,NA,10554,NA,3496,NA,74862,NA,45457,NA,"No",NA,NA,NA,NA,NA,NA
"Wichita Transit","Wichita","KS","7015","70015","City, County or Local Government Unit or Department of Transportation","Full Reporter",472870,170,"VP","PT",2,NA,1.9727,NA,1.118,NA,26.4898,NA,15.0125,NA,1.7645,NA,0.0521,NA,NA,18924,NA,16927,NA,9593,NA,639,NA,325129,NA,29829,NA,"No",NA,NA,NA,NA,NA,NA
"Central Arkansas Development Council","Benton","AR","6R01-002","6R01-60246","Private-Non-Profit Corporation","Rural Reporter",0,169,"DR","DO",169,NA,1.1074,NA,0.0604,NA,27.4215,NA,1.496,NA,18.3296,NA,0,NA,NA,452823,NA,7494855,NA,408894,NA,273320,NA,0,NA,4242616,NA,"No",NA,NA,NA,NA,NA,NA
"New Orleans Regional Transit Authority","New Orleans","LA","6032","60032","Independent Public Agency or Authority of Transit Service","Full Reporter",899703,163,"MB","PT",89,NA,1.0185,NA,0.1688,NA,144.8872,NA,24.0191,NA,6.0322,NA,1.5303,NA,NA,10563239,NA,62560998,NA,10371236,NA,431791,NA,40882802,NA,5327190,NA,"No",NA,NA,NA,NA,NA,NA
"New Orleans Regional Transit Authority","New Orleans","LA","6032","60032","Independent Public Agency or Authority of Transit Service","Full Reporter",899703,163,"DR","PT",41,NA,1.8484,NA,0.0271,NA,131.8729,NA,1.9305,NA,68.3098,NA,11.2575,NA,NA,400292,NA,14793236,NA,216561,NA,112178,NA,1314082,NA,1155866,NA,"No",NA,NA,NA,NA,NA,NA
"New Orleans Regional Transit Authority","New Orleans","LA","6032","60032","Independent Public Agency or Authority of Transit Service","Full Reporter",899703,163,"SR","PT",31,NA,0.8766,NA,0.2246,NA,166.4803,NA,42.655,NA,3.9029,NA,2.026,NA,NA,7078497,NA,31516218,NA,8074975,NA,189309,NA,15555663,NA,1192948,NA,"No",NA,NA,NA,NA,NA,NA
"New Orleans Regional Transit Authority","New Orleans","LA","6032","60032","Independent Public Agency or Authority of Transit Service","Full Reporter",899703,163,"FB","PT",2,NA,1.6395,NA,0.2025,NA,845.2407,NA,104.4097,NA,8.0954,NA,16.3596,NA,NA,1808152,NA,8928277,NA,1102880,NA,10563,NA,545752,NA,21122,NA,"No",NA,NA,NA,NA,NA,NA
"Hudson Transit Lines, Inc.","Mahwah","NJ","2126","20126","Private-For-Profit Corporation","Full Reporter",18351295,161,"CB","DO",161,NA,12.5848,NA,1.0826,NA,235.3388,NA,20.2458,NA,11.6241,NA,0.2524,NA,NA,54718327,NA,50541122,NA,4347969,NA,214759,NA,200249962,NA,9472407,NA,"No",NA,NA,NA,NA,NA,NA
"Ann Arbor Area Transportation Authority","Ann Arbor","MI","5040","50040","Independent Public Agency or Authority of Transit Service","Full Reporter",306022,160,"MB","DO",84,NA,0.6945,NA,0.1561,NA,113.6288,NA,25.5471,NA,4.4478,NA,1.2459,NA,NA,4369554,NA,27984278,NA,6291695,NA,246278,NA,22461351,NA,3026342,NA,"No",NA,NA,NA,NA,NA,NA
"Ann Arbor Area Transportation Authority","Ann Arbor","MI","5040","50040","Independent Public Agency or Authority of Transit Service","Full Reporter",306022,160,"DR","PT",51,NA,2.4602,NA,0.086,NA,46.5777,NA,1.6273,NA,28.6226,NA,4.5873,NA,NA,496442,NA,5775725,NA,201789,NA,124002,NA,1259078,NA,1474390,NA,"No",NA,NA,NA,NA,NA,NA
"Ann Arbor Area Transportation Authority","Ann Arbor","MI","5040","50040","Independent Public Agency or Authority of Transit Service","Full Reporter",306022,160,"DT","PT",12,NA,4.0606,NA,0.1675,NA,42.495,NA,1.7531,NA,24.2397,NA,2.7236,NA,NA,126868,NA,757345,NA,31244,NA,17822,NA,278064,NA,217194,NA,"No",NA,NA,NA,NA,NA,NA
"Ann Arbor Area Transportation Authority","Ann Arbor","MI","5040","50040","Independent Public Agency or Authority of Transit Service","Full Reporter",306022,160,"DR","DO",9,NA,1.7325,NA,0.0309,NA,72.8627,NA,1.2984,NA,56.1176,NA,10.9391,NA,NA,26332,NA,852931,NA,15199,NA,11706,NA,77971,NA,127799,NA,"No",NA,NA,NA,NA,NA,NA
"Ann Arbor Area Transportation Authority","Ann Arbor","MI","5040","50040","Independent Public Agency or Authority of Transit Service","Full Reporter",306022,160,"CB","PT",2,NA,12.4213,NA,0.8229,NA,139.4152,NA,9.2363,NA,15.0943,NA,0.5356,NA,NA,1048721,NA,1274394,NA,84429,NA,9141,NA,2379209,NA,296671,NA,"No",NA,NA,NA,NA,NA,NA
"Ann Arbor Area Transportation Authority","Ann Arbor","MI","5040","50040","Independent Public Agency or Authority of Transit Service","Full Reporter",306022,160,"CB","DO",2,NA,4.0542,NA,0.4189,NA,136.6779,NA,14.121,NA,9.6791,NA,0.5697,NA,NA,119249,NA,284700,NA,29414,NA,2083,NA,499744,NA,55114,NA,"No",NA,NA,NA,NA,NA,NA
"Southeast Missouri Transportation, Inc.","Dallas","TX","7R03-029","7R03-70091","Private-Non-Profit Corporation","Rural Reporter",0,158,"DR","DO",158,NA,0.3086,NA,0.0154,NA,30.5658,NA,1.5224,NA,20.0772,NA,0,NA,NA,87787,NA,5711834,NA,284494,NA,186870,NA,0,NA,4043723,NA,"No",NA,NA,NA,NA,NA,NA
"Penquis Community Action Program","Bangor","ME","1R03-006","1R03-10134","Private-Non-Profit Corporation","Rural Reporter",0,158,"DR","DO",138,NA,0.0923,NA,0.0019,NA,63.173,NA,1.2975,NA,48.6889,NA,0,NA,NA,20954,NA,11058309,NA,227122,NA,175048,NA,0,NA,5882875,NA,"No",NA,NA,NA,NA,NA,NA
"Penquis Community Action Program","Bangor","ME","1R03-006","1R03-10134","Private-Non-Profit Corporation","Rural Reporter",0,158,"DT","PT",20,NA,0,NA,0,NA,39.4352,"W",2.5,"W",15.7741,NA,0,NA,NA,0,NA,1709554,NA,108377,NA,43351,"W",0,NA,1083770,"W","Yes",NA,NA,NA,NA,NA,NA
"South Central Illinois Mass Transit District","Centralia","IL","5R01-040","5R01-50327","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,156,"DR","DO",140,NA,0.5993,NA,0.039,NA,86.1647,NA,5.6077,NA,15.3656,NA,0,NA,NA,252151,NA,6465025,NA,420748,NA,75031,NA,0,NA,1469603,NA,"No",NA,NA,NA,NA,NA,NA
"South Central Illinois Mass Transit District","Centralia","IL","5R01-040","5R01-50327","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,156,"MB","DO",16,NA,0.5981,NA,0.039,NA,50.9619,NA,3.3232,NA,15.3351,NA,0,NA,NA,71119,NA,1823469,NA,118908,NA,35781,NA,0,NA,1076273,NA,"No",NA,NA,NA,NA,NA,NA
"Research Triangle Regional Public Transportation Authority","Research Triangle Park","NC","4108","40108","Independent Public Agency or Authority of Transit Service","Full Reporter",347602,153,"VP","DO",60,NA,2.2032,NA,0.1716,NA,132.3015,NA,10.3071,NA,12.836,NA,0.4549,NA,NA,573153,NA,3339158,NA,260140,NA,25239,NA,7340355,NA,889337,NA,"No",NA,NA,NA,NA,NA,NA
"Research Triangle Regional Public Transportation Authority","Research Triangle Park","NC","4108","40108","Independent Public Agency or Authority of Transit Service","Full Reporter",347602,153,"MB","DO",58,NA,1.1917,NA,0.1171,NA,146.9675,NA,14.4452,NA,10.1741,NA,0.9291,NA,NA,1906608,NA,16277678,NA,1599910,NA,110757,NA,17518940,NA,2238667,NA,"No",NA,NA,NA,NA,NA,NA
"Research Triangle Regional Public Transportation Authority","Research Triangle Park","NC","4108","40108","Independent Public Agency or Authority of Transit Service","Full Reporter",347602,153,"MB","PT",20,NA,0.6366,NA,0.0352,NA,125.6114,NA,6.9381,NA,18.1046,NA,1.52,NA,NA,117453,NA,3340259,NA,184498,NA,26592,NA,2197494,NA,581136,NA,"No",NA,NA,NA,NA,NA,NA
"Research Triangle Regional Public Transportation Authority","Research Triangle Park","NC","4108","40108","Independent Public Agency or Authority of Transit Service","Full Reporter",347602,153,"DR","DO",15,NA,1.043,NA,0.0142,NA,115.7061,NA,1.5776,NA,73.3422,NA,3.4858,NA,NA,43236,NA,3040179,NA,41452,NA,26275,NA,872163,NA,556386,NA,"No",NA,NA,NA,NA,NA,NA
"Golden Gate Bridge, Highway and Transportation District","San Francisco","CA","9016","90016","Independent Public Agency or Authority of Transit Service","Full Reporter",3281212,152,"MB","DO",129,NA,4.1733,NA,0.2243,NA,261.3873,NA,14.0506,NA,18.6033,NA,1.0259,NA,NA,14600661,NA,65085966,NA,3498627,NA,249002,NA,63440068,NA,4266294,NA,"No",NA,NA,NA,NA,NA,NA
